cusip,issuer,class,put_call,value_usd,shares,sh_type
00751Y106,ADVANCE AUTO PARTS INC,COM,,10207594,215851,SH
009066101,AIRBNB INC,COM CL A,,15769200,120000,SH
01609W102,ALIBABA GROUP HLDG LTD,SPONSORED ADS,,5511350,65000,SH
02079K305,ALPHABET INC,CAP STK CL A,,19270740,101800,SH
02079K107,ALPHABET INC,CAP STK CL C,,15501816,81400,SH
023135106,AMAZON COM INC,COM,,11419250,52050,SH
G0260P102,AMER SPORTS INC,COM SHS,,3271320,117000,SH
03662Q105,ANSYS INC,COM,,5145969,15255,SH
052769106,AUTODESK INC,COM,,7566592,25600,SH
090043100,BILL HOLDINGS INC,COM,,7750965,91500,SH
M2029K104,BIRKENSTOCK HOLDING PLC,COM SHS,,1133200,20000,SH
852234103,BLOCK INC,CL A,,1725297,20300,SH
093712107,BLOOM ENERGY CORP,COM CL A,,402001,18100,SH
097023105,BOEING CO,COM,,19470000,110000,SH
11135F101,BROADCOM INC,COM,,440496,1900,SH
127387108,CADENCE DESIGN SYSTEM INC,COM,,1502300,5000,SH
16679L109,CHEWY INC,CL A,,3349000,100000,SH
18915M107,CLOUDFLARE INC,CL A COM,,1076800,10000,SH
20717M103,CONFLUENT INC,CLASS A COM,,2035432,72798,SH
23804L103,DATADOG INC,CL A COM,,4458168,31200,SH
243537107,DECKERS OUTDOOR CORP,COM,,5686520,28000,SH
G29018101,DLOCAL LTD,CLASS A COM,,197399,17531,SH
256163106,DOCUSIGN INC,COM,,332778,3700,SH
N14506104,ELASTIC N V,ORD SHS,,3963200,40000,SH
29786A106,ETSY INC,COM,,1851150,35000,SH
336433107,FIRST SOLAR INC,COM,,4406000,25000,SH
338307101,FIVE9 INC,COM,,867380,21343,SH
358054104,FRESHWORKS INC,CLASS A COM,,970200,60000,SH
36118L106,FUTU HLDGS LTD,SPON ADS CL A,,22202024,277560,SH
40171V100,GUIDEWIRE SOFTWARE INC,COM,,3101872,18400,SH
443573100,HUBSPOT INC,COM,,522578,750,SH
458140100,INTEL CORP,COM,,401000,20000,SH
48553T106,KANZHUN LIMITED,SPONSORED ADS,,2760000,200000,SH
518439104,LAUDER ESTEE COS INC,CL A,,15370900,205000,SH
50202M102,LI AUTO INC,SPONSORED ADS,,8434884,351600,SH
G54950103,LINDE PLC,SHS,,4186700,10000,SH
55024U109,LUMENTUM HLDGS INC,COM,,16088682,191646,SH
30303M102,META PLATFORMS INC,CL A,,45025719,76900,SH
594918104,MICROSOFT CORP,COM,,56523150,134100,SH
66981J102,MINISO GROUP HLDG LTD,SPONSORED ADS,,5212081,218170,SH
M7S64H106,MONDAY COM LTD,SHS,,4567536,19400,SH
60937P106,MONGODB INC,CL A,,11617219,49900,SH
632307104,NATERA INC,COM,,1693810,10700,SH
N97284108,NEBIUS GROUP N.V.,SHS CLASS A,,1385000,50000,SH
64110L106,NETFLIX INC,COM,,13369800,15000,SH
67066G104,NVIDIA CORPORATION,COM,,6983080,52000,SH
679295105,OKTA INC,CL A,,1150480,14600,SH
H5919C104,ON HLDG AG,NAMEN AKT A,,9310900,170000,SH
722304102,PDD HOLDINGS INC,SPONSORED ADS,,69069877,712134,SH
717081103,PFIZER INC,COM,,3448900,130000,SH
743315103,PROGRESSIVE CORP,COM,,14376600,60000,SH
747525103,QUALCOMM INC,COM,,6682470,43500,SH
770700102,ROBINHOOD MKTS INC,COM CL A,,23306130,625500,SH
77543R102,ROKU INC,COM CL A,,1486800,20000,SH
79466L302,SALESFORCE INC,COM,,71379455,213500,SH
81730H109,SENTINELONE INC,CL A,,910444,41011,SH
824348106,SHERWIN WILLIAMS CO,COM,,4419090,13000,SH
83304A106,SNAP INC,CL A,,3231000,300000,SH
833445109,SNOWFLAKE INC,CL A,,21693061,140490,SH
L8681T102,SPOTIFY TECHNOLOGY S A,SHS,,13063496,29200,SH
871607107,SYNOPSYS INC,COM,,3882880,8000,SH
88160R101,TESLA INC,COM,,424032,1050,SH
89677Q107,TRIP COM GROUP LTD,ADS,,267774,3900,SH
90138F102,TWILIO INC,CL A,,486360,4500,SH
91332U101,UNITY SOFTWARE INC,COM,,1123500,50000,SH
91531W106,UP FINTECH HLDG LTD,SPONSORED ADS,,67992,10525,SH
922475108,VEEVA SYS INC,CL A COM,,51584838,245350,SH
M98068105,WIX COM LTD,SHS,,2402960,11200,SH
98980F104,ZOOMINFO TECHNOLOGIES INC,COMMON STOCK,,1681600,160000,SH
