cusip,issuer,class,put_call,value_usd,shares,sh_type
G3421J106,FERGUSON PLC NEW,SHS,,161634416,1008765,SH
369604301,GE AEROSPACE,COM NEW,,806647132,4030213,SH
36266G107,GE HEALTHCARE TECHNOLOGIES INC.,COM,,325181,4029,SH
G491BT108,INVESCO LTD.,SHS,,351541115,23173442,SH
G4474Y214,JANUS HENDERSON GROUP PLC,ORD SHS,,1152020970,31867800,SH
023586100,U-HAUL HOLDING COMPANY,COM,,42614720,652000,SH
023586506,U-HAUL HOLDING COMPANY - B,COM SER N,,66559746,1124700,SH
83444M101,SOLVENTUM CORPORATION,COM SHS,,643512757,8462819,SH
200021014,THE ALLSTATE CORPORATION,COM,,65775786,317650,SH
95058W100,WENDYS CO.,COM,,218622908,14943466,SH
95058W100,WENDYS CO.,COM,,226475575,15480217,SH
