cusip,issuer,class,put_call,value_usd,shares,sh_type
00404A109,ACADIA HEALTHCARE COMPANY IN,COM,,18122856,613710,SH
00404A109,ACADIA HEALTHCARE COMPANY IN,COM,,111828072,3786931,SH
03674X106,ANTERO RESOURCES CORP,COM,,6298142,179230,SH
03674X106,ANTERO RESOURCES CORP,COM,,49017137,1394910,SH
05603J108,BKV CORP,COM,,73054839,2670133,SH
05603J108,BKV CORP,COM,,11629094,425040,SH
10922N103,BRIGHTHOUSE FINL INC,COM,,26350018,416272,SH
10922N103,BRIGHTHOUSE FINL INC,COM,,8362690,132112,SH
10922N103,BRIGHTHOUSE FINL INC,COM,,145192223,2293716,SH
G1890L107,CAPRI HOLDINGS LIMITED,SHS,,13665477,735890,SH
G1890L107,CAPRI HOLDINGS LIMITED,SHS,,75844114,4084228,SH
15135B101,CENTENE CORP DEL,COM,,16530209,257520,SH
15135B101,CENTENE CORP DEL,COM,,89457110,1393630,SH
N20944109,CNH INDL N V,SHS,,39189219,3489690,SH
N20944109,CNH INDL N V,SHS,,7852578,699250,SH
20030N101,COMCAST CORP NEW,CL A,,33038899,1345780,SH
218937100,CORE NATURAL RESOURCES INC,COM SHS,,26936492,336622,SH
218937100,CORE NATURAL RESOURCES INC,COM SHS,,155765172,1946578,SH
22407B108,COYA THERAPEUTICS INC,COMMON STOCK,,11384562,1946079,SH
22407B108,COYA THERAPEUTICS INC,COMMON STOCK,,2278347,389461,SH
227046109,CROCS INC,COM,,13263162,109940,SH
227046109,CROCS INC,COM,,67461888,559200,SH
024061103,DAUCH CORP,COM,,59274768,10936304,SH
024061103,DAUCH CORP,COM,,7906696,1458800,SH
243537107,DECKERS OUTDOOR CORP,COM,,7782350,78380,SH
243537107,DECKERS OUTDOOR CORP,COM,,42497907,428018,SH
Y2065G121,DHT HOLDINGS INC,SHS NEW,,12236580,740265,SH
Y2065G121,DHT HOLDINGS INC,SHS NEW,,70980729,4294055,SH
343412102,FLUOR CORP,COM,,7425235,141730,SH
343412102,FLUOR CORP,COM,,200560970,3828230,SH
343412102,FLUOR CORP,COM,,36085708,688790,SH
34964C106,FORTUNE BRANDS INNOVATIONS I,COM,,8631927,157230,SH
34964C106,FORTUNE BRANDS INNOVATIONS I,COM,,110173046,2006795,SH
34964C106,FORTUNE BRANDS INNOVATIONS I,COM,,4273965,77850,SH
36269B105,GAIN THERAPEUTICS INC,COM,,150220,74000,SH
36269B105,GAIN THERAPEUTICS INC,COM,,999024,492130,SH
38268T103,GOPRO INC,CL A,,1057294,1358990,SH
38268T103,GOPRO INC,CL A,,260529,334870,SH
388689101,GRAPHIC PACKAGING HLDG CO,COM,,16070628,1520400,SH
388689101,GRAPHIC PACKAGING HLDG CO,COM,,5919940,560070,SH
388689101,GRAPHIC PACKAGING HLDG CO,COM,,83217187,7872960,SH
392709101,GREEN BRICK PARTNERS INC,COM,,691746260,8642507,SH
392709101,GREEN BRICK PARTNERS INC,COM,,66023075,824876,SH
45258J102,IMMUNOVANT INC,COM,,3028843,78610,SH
45258J102,IMMUNOVANT INC,COM,,574482,14910,SH
36315X101,LAKEFRONT BIOTHERAPEUTICS NV,SPON ADR,,11274369,376063,SH
36315X101,LAKEFRONT BIOTHERAPEUTICS NV,SPON ADR,,3198356,106683,SH
G61188101,LIBERTY GLOBAL LTD,COM CL A,,9086790,799190,SH
G61188101,LIBERTY GLOBAL LTD,COM CL A,,47346181,4164132,SH
67080N101,NUVATION BIO INC,COM CL A,,198772,34995,SH
69932A204,PARAMOUNT SKYDANCE CORP,COM CL B,,6441439,653290,SH
69932A204,PARAMOUNT SKYDANCE CORP,COM CL B,,32269709,3272790,SH
