cusip,issuer,class,put_call,value_usd,shares,sh_type
N00985106,AERCAP HOLDINGS NV,SHS,,202892419,2142023,SH
02156K103,ALTICE USA INC,CL A,,20145604,8189270,SH
02913V103,AMERICAN PUB ED INC,COM,,18599440,1260979,SH
12769G100,CAESARS ENTERTAINMENT INC NE,COM,,13356800,320000,SH
143658300,CARNIVAL CORP,UNIT 99/99/9999,,20776325,1124260,SH
124830878,CBL & ASSOC PPTYS INC,COMMON STOCK,,2963848,117613,SH
25470MAF6,DISH NETWORK CORPORATION,NOTE 12/1,,94316335,108722000,PRN
25470MAB5,DISH NETWORK CORPORATION,NOTE 3.375% 8/1,,58651753,72298000,PRN
278768106,ECHOSTAR CORP,CL A,,146833482,5915934,SH
28238P109,EHEALTH INC,COM,,715652,175405,SH
54150E104,LOMA NEGRA C I A S A MTN 14,SPONSORED ADS,,23336086,2895296,SH
588056101,MERCER INTL INC,COM,,11595148,1712725,SH
N97284108,NEBIUS GROUP N.V.,SHS CLASS A,,3585161,387585,SH
86389T106,STUDIO CITY INTL HLDGS LTD,SPON ADS,,17161835,3268921,SH
912909108,UNITED STATES STL CORP NEW,COM,,21639625,612500,SH
