cusip,issuer,class,put_call,value_usd,shares,sh_type
037833100,APPLE INC,COM,,532788,2400,SH
06417N103,BANK OZK,COM,,27443115,631602,SH
084670108,BERKSHIRE HATHAWAY INC DEL,CL A,,798442,1,SH
084670702,BERKSHIRE HATHAWAY INC DEL,CL B NEW,,25945700,48717,SH
218937100,CORE NATURAL RESOURCES INC,COM SHS,,385500,5000,SH
25278X109,DIAMONDBACK ENERGY INC,COM,,639520,4000,SH
29273V100,ENERGY TRANSFER L P,COM UT LTD PTN,,3097094,166600,SH
293792107,ENTERPRISE PRODS PARTNERS L,COM,,186076656,5450400,SH
26875P101,EOG RES INC,COM,,256480,2000,SH
674599105,OCCIDENTAL PETE CORP,COM,,2680248,54300,SH
790148100,ST JOE CO,COM,,948712406,20206867,SH
084423102,WR BERKLEY CORP,COM,,18604782,261450,SH
