cusip,issuer,class,put_call,value_usd,shares,sh_type
02079K305,ALPHABET INC,CAP STK CL A,,342844291,2067195,SH
043436104,ASBURY AUTOMOTIVE GROUP INC,COM,,503076559,2108540,SH
13462K109,CAMPING WORLD HLDGS INC,CL A,,75295330,3108808,SH
138103106,CANTALOUPE INC,COM,,53132000,7180000,SH
22266T109,COUPANG INC,CL A,,319591016,13017964,SH
29273V100,ENERGY TRANSFER L P,COM UT LTD PTN,,286240868,17834322,SH
536797103,LITHIA MTRS INC,COM,,759536956,2391188,SH
53947R105,LOAR HOLDINGS INC,COM SHS,,2866820255,38434378,SH
30303M102,META PLATFORMS INC,CL A,,355225925,620547,SH
67080N101,NUVATION BIO INC,COM CL A,,8728365,3811513,SH
88023U101,TEMPUR SEALY INTL INC,COM,,196560000,3600000,SH
023586100,U HAUL HOLDING COMPANY,COM,,2820349,36401,SH
023586506,U HAUL HOLDING COMPANY,COM SER N,,245068992,3403736,SH
G96629103,WILLIS TOWERS WATSON PLC LTD,SHS,,212291039,720779,SH
