cusip,issuer,class,put_call,value_usd,shares,sh_type
038222105,APPLIED MATLS INC,COM,,189389850,261950,SH
023135106,AMAZON COM INC,COM,,578058158,2425351,SH
042068205,ARM HOLDINGS PLC,SPONSORED ADS,,582194012,1641972,SH
15675D103,CEREBRAS SYSTEMS INC,COM CL A,,1596733177,7225037,SH
21873S108,COREWEAVE INC,COM CL A,,604575601,6073695,SH
02079K305,ALPHABET INC,CAP STK CL A,,62604076,175180,SH
G4124C117,GRAB HOLDINGS LIMITED,W EXP 12/1/202,,150586,3502000,SH
770700102,ROBINHOOD MKTS INC,COM CL A,,90221013,899691,SH
482480100,KLA CORP,COM NEW,,174457773,578230,SH
512807306,LAM RESEARCH CORP,COM NEW,,170766686,394080,SH
30303M102,META PLATFORMS INC,CL A,,763252318,1354990,SH
594918104,MICROSOFT CORP,COM,,473019948,1268082,SH
595112103,MICRON TECHNOLOGY INC,COM,,241846841,209520,SH
747525103,QUALCOMM INC,COM,,347865327,1882490,SH
67066G104,NVIDIA CORPORATION,COM,,1883565023,9413589,SH
833445109,SNOWFLAKE INC,COM SHS,,490230625,1926250,SH
871607107,SYNOPSYS INC,COM,,62602803,140343,SH
84615Q103,SPACE EXPLORATION TECHN CORP,CLASS A COM STK,,303530227,1776485,SH
874039100,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,,682617068,1429355,SH
90353T100,UBER TECHNOLOGIES INC,COM,,531995271,7372440,SH
