cusip,issuer,class,put_call,value_usd,shares,sh_type
023135106,AMAZON COM INC,COM,,435192245,2089558,SH
042068205,ARM HOLDINGS PLC,SPONSORED ADS,,259511763,1715440,SH
11135F101,BROADCOM INC,COM,,20766265,67094,SH
05464C101,AXON ENTERPRISE INC,COM,,63272864,148986,SH
21873S108,COREWEAVE INC,COM CL A,,348543341,4499075,SH
G0370L116,GRAB HOLDINGS LIMITED,W EXP 12/1/202,,262650,3502000,SH
770700102,ROBINHOOD MKTS INC,COM CL A,,62348586,899691,SH
30303M102,META PLATFORMS INC,CL A,,1117583294,1953373,SH
594918104,MICROSOFT CORP,COM,,438145057,1183632,SH
67066G104,NVIDIA CORPORATION,COM,,1628205202,9336039,SH
833445109,SNOWFLAKE INC,COM SHS,,290517025,1926250,SH
874039100,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,,461529866,1365675,SH
90353T100,UBER TECHNOLOGIES INC,COM,,573409561,7971772,SH
