cusip,issuer,class,put_call,value_usd,shares,sh_type
007903107,ADVANCED MICRO DEVICES INC,COM,,44602231,219251,SH
02079K305,ALPHABET INC,CAP STK CL A,,12221300,42500,SH
023135106,AMAZON COM INC,COM,,25992096,124800,SH
031652100,AMKOR TECHNOLOGY INC,COM,,18326760,406990,SH
03213A104,AMPLITUDE INC,COM CL A,,1997196,292844,SH
032654105,ANALOG DEVICES INC,COM,,3340470,10500,SH
N07059210,ASML HLDG NV,N Y REGISTRY SHS,,14457805,10946,SH
090043100,BILL HOLDINGS INC,COM,,23937500,625000,SH
093712107,BLOOM ENERGY CORP,COM CL A,,6859181,50625,SH
11135F101,BROADCOM INC,COM,,46364598,149800,SH
M2197Q107,CELLEBRITE DI LTD,ORDINARY SHARES,,8831947,640925,SH
16935C109,CHIME FINL INC,COM SHS CL A,,38913729,2077615,SH
22266T109,COUPANG INC,CL A,,19860948,1051957,SH
23804L103,DATADOG INC,CL A COM,,4722000,40000,SH
36165L108,GDS HLDGS LTD,SPONSORED ADS,,2886456,71642,SH
37637K108,GITLAB INC,CLASS A COM,,25318800,1170000,SH
M6191J100,JFROG LTD,ORD SHS,,26984750,575000,SH
55024U109,LUMENTUM HLDGS INC,COM,,2032382,2892,SH
55306N104,MKS INC.,COM,,28097490,122264,SH
67066G104,NVIDIA CORPORATION,COM,,47474122,272214,SH
N6596X109,NXP SEMICONDUCTORS N V,COM,,5019930,25500,SH
79589L106,SAMSARA INC,COM CL A,,12168960,384000,SH
874039100,TAIWAN SEMICONDUCTOR MANUFAC,SPONSORED ADS,Put,36904140,109200,SH
874039100,TAIWAN SEMICONDUCTOR MANUFAC,SPONSORED ADS,,76912351,227585,SH
