cusip,issuer,class,put_call,value_usd,shares,sh_type
00827B106,AFFIRM HLDGS INC,COM CL A,,316560575,5198039,SH
03831W108,APPLOVIN CORP,COM CL A,,904702977,2793759,SH
11135F101,BROADCOM INC,COM,,147388339,635733,SH
20717M103,CONFLUENT INC,CLASS A COM,,83880000,3000000,SH
21874A106,CORE SCIENTIFIC INC NEW,COM,,39239824,2792870,SH
256163106,DOCUSIGN INC,COM,,427642485,4754753,SH
26142V105,DRAFTKINGS INC NEW,COM CL A,,195132377,5245494,SH
268150109,DYNATRACE INC,COM NEW,,211260787,3887043,SH
44812J104,HUT 8 CORP,COM,,37399598,1825261,SH
46438F101,ISHARES BITCOIN TRUST ETF,SHS BEN INT,,378140400,7128000,SH
531229755,LIBERTY MEDIA CORP DEL,COM LBTY ONE S C,,337076324,3637776,SH
538034109,LIVE NATION ENTERTAINMENT IN,COM,,415446619,3208082,SH
558256103,MADISON SQUARE GARDEN ENTMT,COM CL A,,97320574,2733724,SH
30303M102,META PLATFORMS INC,CL A,,358834488,612858,SH
64110L106,NETFLIX INC,COM,,729991080,819000,SH
G6683N103,NU HLDGS LTD,ORD SHS CL A,,92193640,8899000,SH
67059N108,NUTANIX INC,CL A,,170975830,2794636,SH
67066G104,NVIDIA CORPORATION,COM,,323237641,2407012,SH
767292105,RIOT PLATFORMS INC,COM,,106388200,10420000,SH
83001C108,SIX FLAGS ENTERTAINMENT CORP,COM,,119077490,2471000,SH
83304A106,SNAP INC,CL A,,71419090,6631299,SH
55826T102,SPHERE ENTERTAINMENT CO,CL A,,113122397,2805615,SH
88339J105,THE TRADE DESK INC,COM CL A,,157255140,1338000,SH
90138F102,TWILIO INC,CL A,,301258193,2787363,SH
90353T100,UBER TECHNOLOGIES INC,COM,,298644320,4951000,SH
911684108,UNITED STATES CELLULAR CORP,COM,,113889736,1815844,SH
934423104,WARNER BROS DISCOVERY INC,COM SER A,,236817679,22404700,SH
983134107,WYNN RESORTS LTD,COM,,101375081,1176591,SH
98980F104,ZOOMINFO TECHNOLOGIES INC,COMMON STOCK,,116621934,11096283,SH
