cusip,issuer,class,put_call,value_usd,shares,sh_type
N00985106,AERCAP HOLDINGS NV,SHS,,164953971,1409863,SH
02156K103,ALTICE USA INC,CL A,,17525038,8189270,SH
02913V103,AMERICAN PUB ED INC,COM,,21485844,705379,SH
12769G100,CAESARS ENTERTAINMENT INC NE,COM,,9084800,320000,SH
124830878,CBL & ASSOC PPTYS INC,COMMON STOCK,,2986194,117613,SH
278768AB2,ECHOSTAR CORP,NOTE 3.875%11/3,,62507914,53950906,PRN
278768106,ECHOSTAR CORP,CL A,,220072096,7944841,SH
28238P109,EHEALTH INC,COM,,2033168,467395,SH
588056101,MERCER INTL INC,COM,,11790940,3368840,SH
86389T106,STUDIO CITY INTL HLDGS LTD,SPON ADS,,7190742,3239073,SH
879433829,TELEPHONE & DATA SYS INC,COM NEW,,30962179,870213,SH
