cusip,issuer,class,put_call,value_usd,shares,sh_type
02079K305,ALPHABET INC,CAP STK CL A,,20564100,65700,SH
023135106,AMAZON COM INC,COM,,16711368,72400,SH
22266T109,COUPANG INC,CL A,,8492400,360000,SH
25809K105,DOORDASH INC,CL A,,7813560,34500,SH
458140100,INTEL CORP,COM,,3247200,88000,SH
55024U109,LUMENTUM HLDGS INC,COM,,3575323,9700,SH
58733R102,MERCADOLIBRE INC,COM,,8459892,4200,SH
30303M102,META PLATFORMS INC,CL A,,825113,1250,SH
M7S64H106,MONDAY COM LTD,SHS,,2626568,17800,SH
G6683N103,NU HLDGS LTD,ORD SHS CL A,,28893240,1726000,SH
67066G104,NVIDIA CORPORATION,COM,,17381800,93200,SH
781154109,RUBRIK INC.,CL A,,4252288,55600,SH
81141R100,SEA LTD,SPONSORD ADS,,5230370,41000,SH
81762P102,SERVICENOW INC,COM,,8180346,53400,SH
833445109,SNOWFLAKE INC,COM SHS,,833568,3800,SH
874039100,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,,9876425,32500,SH
