cusip,issuer,class,put_call,value_usd,shares,sh_type
02079K107,ALPHABET INC,CAP STK CL C,,467243,2633988,SH
G0250X107,AMCOR PLC,ORD,,50545,5500000,SH
G25508105,CRH PLC,ORD,,351171,3825395,SH
256677105,DOLLAR GEN CORP NEW,COM,,305037,2666876,SH
26969P108,EAGLE MATLS INC,COM,,136678,676257,SH
036752103,ELEVANCE HEALTH INC,COM,,239599,616000,SH
31488V107,FERGUSON ENTERPRISES INC,COMMON STOCK NEW,,246493,1132000,SH
31620M106,FIDELITY NATL INFORMATION SV,COM,,308520,3789711,SH
337738108,FISERV INC,COM,,154307,895000,SH
36165L108,GDS HLDGS LTD,SPONSORED ADS,,99351,3249952,SH
G4412G101,HERBALIFE LTD,COM SHS,,66890,7759844,SH
42703MAF0,HERBALIFE LTD,NOTE 4.250% 6/1,,15623,17129000,PRN
G4705A100,ICON PLC,SHS,,58907,405000,SH
530307107,LIBERTY BROADBAND CORP,COM SER A,,740,7560,SH
530307305,LIBERTY BROADBAND CORP,COM SER C,,73353,745610,SH
G61188101,LIBERTY GLOBAL LTD,COM CL A,,50818,5076762,SH
G61188127,LIBERTY GLOBAL LTD,COM CL C,,254222,24657803,SH
G68707101,PAGSEGURO DIGITAL LTD,COM CL A,,24100,2500000,SH
76131D103,RESTAURANT BRANDS INTL INC,COM,,268445,4049562,SH
87507T101,TAMBORAN RES CORP,COM,,12170,570833,SH
92552V100,VIASAT INC,COM,,134185,9190728,SH
95082P105,WESCO INTL INC,COM,,408848,2207601,SH
G96629103,WILLIS TOWERS WATSON PLC LTD,SHS,,402797,1314184,SH
