cusip,issuer,class,put_call,value_usd,shares,sh_type
025537101,AMERICAN ELECTRIC POWER COMPANY,COM,,125061928,1205300,SH
071705107,BAUSCH PLUS LOMB CORP.,COMMON SHARES,,45535000,3500000,SH
071734107,BAUSCH HEALTH COMPANIES INC.,COM,,231242646,34721118,SH
12769G100,"CAESARS ENTERTAINMENT, INC.",COM,,69274695,2440109,SH
155923105,"CENTURI HOLDINGS, INC.",COM SHS,,143703000,6403877,SH
12662P108,CVR ENERGY INC,COM,,1398095422,52070593,SH
12662P108,CVR ENERGY INC,COM,,416175000,15500000,SH
12662P108,CVR ENERGY INC,COM,,76465524,2847878,SH
126633205,"CVR PARTNERS, LP",COM,,345765280,3892000,SH
126633205,"CVR PARTNERS, LP",COM,,24188822,272274,SH
451100101,ICAHN ENTERPRISES LP,DEPOSITARY UNIT,,1994621854,247933108,SH
451100101,ICAHN ENTERPRISES LP,DEPOSITARY UNIT,,439691342,54653989,SH
451100101,ICAHN ENTERPRISES LP,DEPOSITARY UNIT,,850468382,105713907,SH
451100101,ICAHN ENTERPRISES LP,DEPOSITARY UNIT,,547163684,68012888,SH
451100101,ICAHN ENTERPRISES LP,DEPOSITARY UNIT,,148588954,18469727,SH
459506101,INTERNATIONAL FLAVORS AND FRAGRANCES INC.,COM,,275812500,3750000,SH
477143101,JETBLUE AIRWAYS CORP.,COM,,142219939,33621735,SH
80007P869,"SANDRIDGE ENERGY, INC.",COM NEW,,52139762,4818832,SH
844895102,SOUTHWEST GAS HOLDINGS INC.,COM,,560350412,7532604,SH
