cusip,issuer,class,put_call,value_usd,shares,sh_type
G3421J106,FERGUSON PLC NEW,SHS,,252344742,1270810,SH
369604301,GENERAL ELECTRIC CO.,COM NEW,,760017568,4030213,SH
36266G107,GE HEALTHCARE TECHNOLOGIES INC.,COM,,378122,4029,SH
G491BT108,INVESCO LTD.,SHS,,406925642,23173442,SH
G4474Y214,JANUS HENDERSON GROUP PLC,ORD SHS,,1213207146,31867800,SH
023586100,U-HAUL HOLDING COMPANY,COM,,34834621,449595,SH
023586506,U-HAUL HOLDING COMPANY - B,COM SER N,,75531960,1049055,SH
83444M101,SOLVENTUM CORPORATION,COM SHS,,496842499,7126255,SH
200021014,THE ALLSTATE CORPORATION,COM,,116340224,613447,SH
95058W100,WENDYS CO.,COM,,261809524,14943466,SH
95058W100,WENDYS CO.,COM,,272771140,15569129,SH
