cusip,issuer,class,put_call,value_usd,shares,sh_type
000360206,AAON INC,COM PAR $0.004,,3008768,32200,SH
00510N102,TIC SOLUTIONS INC,COM,,665500,50000,SH
000899104,ADMA BIOLOGICS INC,COM,,6230500,425000,SH
007973100,ADVANCED ENERGY INDS,COM,,7571230,44500,SH
00130H105,AES CORP,COM,,1645000,125000,SH
00827B106,AFFIRM HLDGS INC,COM CL A,,1461600,20000,SH
011532108,ALAMOS GOLD INC NEW,COM CL A,,11329500,325000,SH
01438T106,ALDEYRA THERAPEUTICS INC,COM,,9918000,1900000,SH
02079K107,ALPHABET INC,CAP STK CL C,Call,17048500,70000,SH
02079K107,ALPHABET INC,CAP STK CL C,,19002360,78000,SH
023135106,AMAZON COM INC,COM,,16568475,75500,SH
02361E108,AMERESCO INC,CL A,,1679000,50000,SH
032095101,AMPHENOL CORP NEW,CL A,Put,5568750,45000,SH
032654105,ANALOG DEVICES INC,COM,Put,3685500,15000,SH
03823U102,APPLIED OPTOELECTRONICS INC,COM,Call,4278450,165000,SH
03823U102,APPLIED OPTOELECTRONICS INC,COM,,9564480,364500,SH
03831W108,APPLOVIN CORP,COM CL A,,5748320,8000,SH
04016X101,ARGENX SE,SPONSORED ADR,,11063400,15000,SH
040413205,ARISTA NETWORKS INC,COM SHS,,4954140,34000,SH
042068205,ARM HOLDINGS PLC,SPONSORED ADS,Call,2829800,20000,SH
042068205,ARM HOLDINGS PLC,SPONSORED ADS,,15280920,108000,SH
04626A103,ASTERA LABS INC,COM,Put,2741200,14000,SH
05722G100,BAKER HUGHES COMPANY,CL A,,4141200,85000,SH
G1117K114,BIOCERES CROP SOLUTIONS CORP,SHS,,84600,60000,SH
093712107,BLOOM ENERGY CORP,COM CL A,,422850,5000,SH
10950A106,BRIGHTSPRING HEALTH SVCS INC,COM,,13302000,450000,SH
11135F101,BROADCOM INC,COM,,19959555,60500,SH
11135F101,BROADCOM INC,COM,Call,9897300,30000,SH
124155102,BUTTERFLY NETWORK INC,COM CL A,,96500,50000,SH
05605H100,BWX TECHNOLOGIES INC,COM,,7374800,40000,SH
13321L108,CAMECO CORP,COM,,838600,10000,SH
184499101,CLEAN ENERGY FUELS CORP,COM,Call,1290000,500000,SH
184499101,CLEAN ENERGY FUELS CORP,COM,,129000,50000,SH
18539C204,CLEARWAY ENERGY INC,CL C,,3531250,125000,SH
19247G107,COHERENT CORP,COM,,3608620,33500,SH
19247G107,COHERENT CORP,COM,Put,3662480,34000,SH
20460L104,SUNPOWER INC,COM,,369600,210000,SH
20717M103,CONFLUENT INC,CLASS A COM,,2673000,135000,SH
20717M103,CONFLUENT INC,CLASS A COM,Call,3168000,160000,SH
219350105,CORNING INC,COM,,13771032,167878,SH
G25457105,CREDO TECHNOLOGY GROUP HOLDI,ORDINARY SHARES,Put,1456100,10000,SH
126650100,CVS HEALTH CORP,COM,,7539000,100000,SH
23703Q203,DAQO NEW ENERGY CORP,SPNSRD ADS NEW,,2813000,100000,SH
23703Q203,DAQO NEW ENERGY CORP,SPNSRD ADS NEW,Call,5626000,200000,SH
248356107,DENISON MINES CORP,COM,,5500000,2000000,SH
256163106,DOCUSIGN INC,COM,,937170,13000,SH
26142V105,DRAFTKINGS INC NEW,COM CL A,,5423000,145000,SH
278642103,EBAY INC.,COM,,5366050,59000,SH
29271Q103,ENERGY SVCS ACQUISITION CORP,COM,,776250,75000,SH
29280W109,ENERGY VAULT HOLDINGS INC,COM,,297000,100000,SH
29415C101,EOS ENERGY ENTERPRISES INC,COM CL A,,18144160,1600000,SH
29786A106,ETSY INC,COM,,2518640,38000,SH
30049H102,EVOLV TECHNOLOGIES HLDNGS IN,COM CL A,,755000,100000,SH
336433107,FIRST SOLAR INC,COM,,28448370,129000,SH
34354P105,FLOWSERVE CORP,COM,,3985500,75000,SH
343412102,FLUOR CORP NEW,COM,,5679450,135000,SH
81663L200,GENEDX HOLDINGS CORP,COM CL A,,6464400,60000,SH
41068X100,HA SUSTAINABLE INFRA CAP INC,COM,,1688500,55000,SH
44812J104,HUT 8 CORP,COM,Call,9572750,275000,SH
44812J104,HUT 8 CORP,COM,,27848000,800000,SH
645827205,IDAHO STRATEGIC RESOURCES,COM NEW,,337900,10000,SH
456788108,INFOSYS LTD,SPONSORED ADR,Put,2277800,140000,SH
458140100,INTEL CORP,COM,,3702855,110500,SH
459200101,INTERNATIONAL BUSINESS MACHS,COM,,5078880,18000,SH
46138G706,INVESCO EXCH TRADED FD TR II,SOLAR ETF,Call,4363000,100000,SH
46428Q109,ISHARES SILVER TR,ISHARES,,8466000,200000,SH
464288224,ISHARES TR,GL CLEAN ENE ETF,Call,10062000,650000,SH
518415104,LATTICE SEMICONDUCTOR CORP,COM,,8398575,114500,SH
52476L109,LEGENCE CORP,CL A,,308100,10000,SH
55024U109,LUMENTUM HLDGS INC,COM,,13993060,86000,SH
55955D100,MAGNITE INC,COM,,1306800,60000,SH
55955D100,MAGNITE INC,COM,Call,4247100,195000,SH
573874104,MARVELL TECHNOLOGY INC,COM,Put,34889050,415000,SH
576323109,MASTEC INC,COM,,4256200,20000,SH
594918104,MICROSOFT CORP,COM,,19111980,37000,SH
60471A101,MIRION TECHNOLOGIES INC,COM CL A,,7634397,328220,SH
64107A105,NET POWER INC,COM CL A,,324529,107817,SH
65340P106,NEXGEN ENERGY LTD,COM,,2238591,250000,SH
654106103,NIKE INC,CL B,,209400,3000,SH
654106103,NIKE INC,CL B,Call,697300,10000,SH
654902204,NOKIA CORP,SPONSORED ADR,,1610898,334906,SH
G6683N103,NU HLDGS LTD,ORD SHS CL A,,10006250,625000,SH
67079K100,NUSCALE PWR CORP,CL A COM,Put,1800000,50000,SH
67066G104,NVIDIA CORPORATION,COM,,14717700,79000,SH
679295105,OKTA INC,CL A,,9720200,106000,SH
682189105,ON SEMICONDUCTOR CORP,COM,Put,246550,5000,SH
683344105,ONTO INNOVATION INC,COM,,5233410,40500,SH
68389X105,ORACLE CORP,COM,Call,4218600,15000,SH
68389X105,ORACLE CORP,COM,,23851000,85000,SH
68628V308,ORION GROUP HLDGS INC,COM,,3120000,375000,SH
687793109,OSCAR HEALTH INC,CL A,,7098750,375000,SH
69553P100,PAGERDUTY INC,COM,Call,2808400,170000,SH
69553P100,PAGERDUTY INC,COM,,3750040,227000,SH
697435105,PALO ALTO NETWORKS INC,COM,,6373306,31300,SH
70450Y103,PAYPAL HLDGS INC,COM,,4425960,66000,SH
722304102,PDD HOLDINGS INC,SPONSORED ADS,Call,3304250,25000,SH
70614W100,PELOTON INTERACTIVE INC,CL A COM,Call,900000,100000,SH
70614W100,PELOTON INTERACTIVE INC,CL A COM,,180000,20000,SH
73931J109,POWERFLEET INC,COM,,917000,175000,SH
74319B502,PROFOUND MED CORP,COM NEW,,1613700,330000,SH
74624M102,PURE STORAGE INC,CL A,,8381000,100000,SH
74624M102,PURE STORAGE INC,CL A,Call,1676200,20000,SH
75134P600,RAMACO RES INC,COM CL A,,1327600,40000,SH
767292105,RIOT PLATFORMS INC,COM,,8563500,450000,SH
77543R102,ROKU INC,COM CL A,,801040,8000,SH
79466L302,SALESFORCE INC,COM,,1422000,6000,SH
79466L302,SALESFORCE INC,COM,Call,6399000,27000,SH
80004C200,SANDISK CORP,COM,,11220000,100000,SH
816850101,SEMTECH CORP,COM,Call,2858000,40000,SH
816850101,SEMTECH CORP,COM,,5716000,80000,SH
82489W107,SHOALS TECHNOLOGIES GROUP IN,CL A,,148200,20000,SH
82509L107,SHOPIFY INC,CL A SUB VTG SHS,,12364352,83200,SH
82706C108,SILICON MOTION TECHNOLOGY CO,SPONSORED ADR,,12609730,133000,SH
G83752108,SPRING VALLEY ACQUISTN CORP,CLASS A ORD,,625500,50000,SH
8676EP108,SUNOPTA INC,COM,,5977200,1020000,SH
86771W105,SUNRUN INC,COM,Call,2161250,125000,SH
86771W105,SUNRUN INC,COM,,27664000,1600000,SH
874039100,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,,3910060,14000,SH
