cusip,issuer,class,put_call,value_usd,shares,sh_type
04626A103,ASTERA LABS INC,COM,,58577860,981697,SH
023135106,AMAZON COM INC,COM,,198851190,1045155,SH
042068205,ARM HOLDINGS PLC,SPONSORED ADS,,18752325,175600,SH
01609W102,ALIBABA GROUP HLDG LTD,SPONSORED ADS,,71453125,540370,SH
565394103,MAPLEBEAR INC,COM,,133556826,3348128,SH
20717M103,CONFLUENT INC,CLASS A COM,,305706356,13042080,SH
22266T109,COUPANG INC,CL A,,163190889,7441445,SH
21873S108,COREWEAVE INC,COM CL A,,111222795,2999536,SH
G3643J108,FLUTTER ENTMT PLC,SHS,,125931235,568410,SH
G0370L116,GRAB HOLDINGS LIMITED,W EXP 12/1/202,,1421812,3502000,SH
770700102,ROBINHOOD MKTS INC,CL A,,120103417,2885714,SH
58733R102,MERCADOLIBRE INC,COM,,6437872,3300,SH
30303M102,META PLATFORMS INC,CL A,,1057987165,1835636,SH
594918104,MICROSOFT CORP,COM,,366035281,975080,SH
67066G104,NVIDIA CORPORATION,COM,,774968697,7150477,SH
781154109,RUBRIK INC.,CL A,,50735543,832003,SH
78781J109,SAILPOINT INC,COM,,4687500,250000,SH
833445109,SNOWFLAKE INC,CL A,,430789645,2947384,SH
81764X103,SERVICETITAN INC,SHS CL A,,3804400,40000,SH
90353T100,UBER TECHNOLOGIES INC,COM,,412846764,5666302,SH
46090E103,INVESCO QQQ TR,PUT,,463292960,988000,SH
98954M200,ZILLOW GROUP INC,CL C CAP STK,,90742862,1323554,SH
