cusip,issuer,class,put_call,value_usd,shares,sh_type
00827B106,AFFIRM HLDGS INC,COM CL A,,190186381,4659147,SH
03831W108,APPLOVIN CORP,COM CL A,,434965446,3331792,SH
N07059210,ASML HOLDING N V,N Y REGISTRY SHS,,75915741,91108,SH
20717M103,CONFLUENT INC,CLASS A COM,,51785580,2541000,SH
256163106,DOCUSIGN INC,COM,,220373119,3549253,SH
26142V105,DRAFTKINGS INC NEW,COM CL A,,186619440,4760700,SH
268150109,DYNATRACE INC,COM NEW,,212669760,3977366,SH
29260Y109,ENDEAVOR GROUP HLDGS INC,CL A COM,,32029240,1121472,SH
M6191J100,JFROG LTD,ORD SHS,,72683926,2502890,SH
531229755,LIBERTY MEDIA CORP DEL,COM LBTY ONE S C,,141891482,1832513,SH
53566V106,LINEAGE INC,COM,,9797500,125000,SH
538034109,LIVE NATION ENTERTAINMENT IN,COM,,266167672,2430977,SH
558256103,MADISON SQUARE GARDEN ENTMT,COM CL A,,104867242,2465724,SH
30303M102,META PLATFORMS INC,CL A,,271255274,473858,SH
64110L106,NETFLIX INC,COM,,446130830,629000,SH
67059N108,NUTANIX INC,CL A,,222602428,3757003,SH
67066G104,NVIDIA CORPORATION,COM,,327525137,2697012,SH
679295105,OKTA INC,CL A,,89019325,1197462,SH
69608A108,PALANTIR TECHNOLOGIES INC,CL A,,119932800,3224000,SH
83304A106,SNAP INC,CL A,,117132558,10946968,SH
55826T102,SPHERE ENTERTAINMENT CO,CL A,,123952071,2805615,SH
88339J105,THE TRADE DESK INC,COM CL A,,146711700,1338000,SH
911684108,UNITED STATES CELLULAR CORP,COM,,97320283,1780792,SH
934423104,WARNER BROS DISCOVERY INC,COM SER A,,184838775,22404700,SH
