cusip,issuer,class,put_call,value_usd,shares,sh_type
003881307,ACACIA RESH CORP,ACACIA TCH COM,,228602245,61123595,SH
015857105,ALGONQUIN PWR UTILS CORP,COM,,390459933,63489420,SH
052769106,AUTODESK INC,COM,,296522985,1001733,SH
075887109,BECTON DICKINSON & CO,COM,,180468992,929917,SH
090043100,BILL HOLDINGS INC,COM,,383135210,7024848,SH
G1143H101,BITCOIN INFRASTRUCTURE ACQUI,USD CL A ORD SHS,,2988000,300000,SH
094235108,BLOOMIN BRANDS INC,COM,,49242721,7980992,SH
185123106,CLEARWATER ANALYTICS HLDGS I,CL A,,240211828,9959031,SH
343412102,FLUOR CORP NEW,COM,,205732289,5191327,SH
668771108,GEN DIGITAL INC,COM,,287822246,10585592,SH
42226K105,HEALTHCARE RLTY TR,CL A COM,,213570000,12600000,SH
464287507,ISHARES TR,CORE S&P MCP ETF,,346543296,5250656,SH
464287655,ISHARES TR,RUSSELL 2000 ETF,,33723920,137000,SH
49177J102,KENVUE INC,COM,,471056652,27307632,SH
57667L107,MATCH GROUP INC NEW,COM,,367956788,11395379,SH
65249B208,NEWS CORP NEW,CL B,,131529970,4439081,SH
65249B109,NEWS CORP NEW,CL A,,153990120,5895487,SH
74736K101,QORVO INC,COM,,634743708,7510871,SH
767292105,RIOT PLATFORMS INC,COM,,161473778,12744576,SH
775133101,ROGERS CORP,COM,,110200557,1203457,SH
79466L302,SALESFORCE INC,COM,,249101496,940325,SH
896945201,TRIPADVISOR INC,COM,,140431142,9644996,SH
