cusip,issuer,class,put_call,value_usd,shares,sh_type
02079K305,ALPHABET INC,CAP STK CL A,,536520246,1865768,SH
043436104,ASBURY AUTOMOTIVE GROUP INC,COM,,421204692,2155492,SH
22266T109,COUPANG INC,CL A,,245779160,13017964,SH
536797103,LITHIA MTRS INC,COM,,621936150,2490534,SH
53947R105,LOAR HOLDINGS INC,COM SHS,,1836158250,32050240,SH
30303M102,META PLATFORMS INC,CL A,,186030930,325155,SH
67080N101,NUVATION BIO INC,COM CL A,,5450462,1270504,SH
88023U101,SOMNIGROUP INTERNATIONAL INC,COM,,428645522,5798776,SH
023586100,U HAUL HOLDING COMPANY,COM,,1739240,36401,SH
023586506,U HAUL HOLDING COMPANY,COM SER N,,145243120,3251469,SH
G96629103,WILLIS TOWERS WATSON PLC LTD,SHS,,209530455,720779,SH
