cusip,issuer,class,put_call,value_usd,shares,sh_type
00971T101,AKAMAI TECHNOLOGIES INC,COM,,26989750,235000,SH
G11448100,BITDEER TECHNOLOGIES GROUP,CL A ORD SHS,,83342750,9635000,SH
146869102,CARVANA CO,CL A,,248360200,790000,SH
19247G107,COHERENT CORP,COM,,229872650,965000,SH
253393102,DICKS SPORTING GOODS INC,COM,,318255450,1605000,SH
278768106,ECHOSTAR CORP,CL A,,351795350,3005000,SH
36165L108,GDS HLDGS LTD,SPONSORED ADS,,349918650,8685000,SH
375916103,GILDAN ACTIVEWEAR INC,COM,,230391000,4140000,SH
G4705A100,ICON PLC,SHS,,232939300,2105000,SH
46137V357,INVESCO EXCHANGE TRADED FD T,S&P500 EQL WGT,,37712280,196500,SH
682189105,ON SEMICONDUCTOR CORP,COM,,120434400,1945000,SH
71377A103,PERFORMANCE FOOD GROUP CO,COM,,286961000,3350000,SH
741623102,PRIMO BRANDS CORPORATION,CLASS A COM SHS,,321898850,17095000,SH
83001C108,SIX FLAGS ENTERTAINMENT CORP,COM,,89282500,5030000,SH
83601L102,SOTERA HEALTH CO,COM,,166989300,11645000,SH
85208T107,SPRINKLR INC,CL A,,34470000,5745000,SH
87422Q109,TALEN ENERGY CORP,COM,,494008425,1547500,SH
90138F102,TWILIO INC,CL A,,288756900,2295000,SH
G48833118,WEATHERFORD INTL PLC,ORD SHS,,238814500,2525000,SH
