cusip,issuer,class,put_call,value_usd,shares,sh_type
02079K305,ALPHABET INC,CAP STK CL A,,50323000,175000,SH
023135106,AMAZON COM INC,COM,,404043800,1940000,SH
00187Y100,API GROUP CORP,COM STK,,82255600,2030000,SH
82835W108,ARS PHARMACEUTICALS INC,COM,,8030000,1000000,SH
N07059210,ASML HLDG NV,N Y REGISTRY SHS,,15849960,12000,SH
051774115,AURORA INNOVATION INC,*W EXP 11/03/202,,365165,1835000,SH
051774107,AURORA INNOVATION INC,CLASS A COM,,4253748,1032463,SH
11135F101,BROADCOM INC,COM,,15475500,50000,SH
14040H105,CAPITAL ONE FINL CORP,COM,,25540200,140000,SH
144285103,CARPENTER TECHNOLOGY CORP,COM,,122186500,310000,SH
62548M209,CLARITEV CORPORATION,CL A NEW,,718960,44000,SH
G25508105,CRH PLC,ORD,,199728000,1900000,SH
235851102,DANAHER CORP DEL,COM,,99540000,525000,SH
343928115,FLYEXCLUSIVE INC,*W EXP 99/99/999,,88200,367499,SH
343928107,FLYEXCLUSIVE INC,COM CL A,,2309720,1022000,SH
42806J148,HERTZ GLOBAL HLDGS INC,*W EXP 06/30/205,,9051600,3970000,SH
44812J104,HUT 8 CORP,COM,,40791200,869563,SH
482480100,KLA CORP,COM NEW,,16196510,11000,SH
512807306,LAM RESEARCH CORP,COM NEW,,16024500,75000,SH
538034109,LIVE NATION ENTERTAINMENT IN,COM,,70917150,465000,SH
576323109,MASTEC INC,COM,,102956800,320000,SH
30303M102,META PLATFORMS INC,CL A,,51491700,90000,SH
655844108,NORFOLK SOUTHN CORP,COM,,28700000,100000,SH
67066G104,NVIDIA CORPORATION,COM,,33136000,190000,SH
G8068L108,SHARKNINJA INC,COM SHS,,13820903,130509,SH
88023U101,SOMNIGROUP INTERNATIONAL INC,COM,,167855244,2270769,SH
78463V107,SPDR GOLD TR,GOLD SHS,,40877550,95000,SH
092667104,STRATA CRITICAL MEDICAL INC,CL A COM,,20900000,5000000,SH
874039100,TAIWAN SEMICONDUCTOR MANUFAC,SPONSORED ADS,,92936250,275000,SH
879433829,TELEPHONE & DATA SYS INC,COM NEW,,277860000,6600000,SH
893641100,TRANSDIGM GROUP INC,COM,,28974000,25000,SH
907818108,UNION PAC CORP,COM,,24262000,100000,SH
92189F676,VANECK ETF TRUST,SEMICONDUCTR ETF,,15336000,40000,SH
