cusip,issuer,class,put_call,value_usd,shares,sh_type
02079K305,ALPHABET INC,CAP STK CL A,,489773798,1370495,SH
043436104,ASBURY AUTOMOTIVE GROUP INC,COM,,433426331,2155492,SH
22266T109,COUPANG INC,CL A,,226122035,13017964,SH
536797103,LITHIA MTRS INC,COM,,723475222,2490534,SH
53947R105,LOAR HOLDINGS INC,COM SHS,,2583569846,32050240,SH
30303M102,META PLATFORMS INC,CL A,,183156560,325155,SH
67080N101,NUVATION BIO INC,COM CL A,,7216463,1270504,SH
88023U101,SOMNIGROUP INTERNATIONAL INC,COM,,454624038,5798776,SH
023586506,U HAUL HOLDING COMPANY,COM SER N,,187609761,3251469,SH
023586100,U HAUL HOLDING COMPANY,COM,,2382081,36401,SH
G96629103,WILLIS TOWERS WATSON PLC LTD,SHS,,188390007,720779,SH
