cusip,issuer,class,put_call,value_usd,shares,sh_type
01609W102,ALIBABA GROUP HLDG LTD,SPONSORED ADS,,801499204,7067271,SH
02079K107,ALPHABET INC,CAP STK CL C,,266085000,1500000,SH
023135106,AMAZON COM INC,COM,,592353000,2700000,SH
N07059210,ASML HOLDING N V,N Y REGISTRY SHS,,56097300,70000,SH
056752108,BAIDU INC,SPON ADR REP A,,53600000,625000,SH
852234103,BLOCK INC,CL A,,43597474,641800,SH
12769G100,CAESARS ENTERTAINMENT INC NE,COM,,59619000,2100000,SH
219350105,CORNING INC,COM,,92032500,1750000,SH
247361702,DELTA AIR LINES INC DEL,COM NEW,,27049000,550000,SH
D18190898,DEUTSCHE BANK A G,NAMEN AKT,,117120000,4000000,SH
29273V100,ENERGY TRANSFER L P,COM UT LTD PTN,,89874671,4957235,SH
382550101,GOODYEAR TIRE & RUBR CO,COM,,8936679,861782,SH
458140100,INTEL CORP,COM,,179200000,8000000,SH
46266C105,IQVIA HLDGS INC,COM,,47277000,300000,SH
464287184,ISHARES TR,CHINA LG-CAP ETF,,36760000,1000000,SH
47215P106,JD.COM INC,SPON ADS CL A,,228480000,7000000,SH
482497104,KE HLDGS INC,SPONSORED ADS,,26610000,1500000,SH
500767306,KRANESHARES TRUST,CSI CHI INTERNET,,137320000,4000000,SH
502431109,L3HARRIS TECHNOLOGIES INC,COM,,87794000,350000,SH
512807306,LAM RESEARCH CORP,COM NEW,,38936000,400000,SH
55087P104,LYFT INC,CL A COM,,126080000,8000000,SH
30303M102,META PLATFORMS INC,CL A,,295236000,400000,SH
595112103,MICRON TECHNOLOGY INC,COM,,101681250,825000,SH
594918104,MICROSOFT CORP,COM,,248705000,500000,SH
608190104,MOHAWK INDS INC,COM,,6814600,65000,SH
55336V100,MPLX LP,COM UNIT REP LTD,,29798535,578500,SH
629377508,NRG ENERGY INC,COM NEW,,317948400,1980000,SH
67066G104,NVIDIA CORPORATION,COM,,276482500,1750000,SH
68389X105,ORACLE CORP,COM,,32794500,150000,SH
722304102,PDD HOLDINGS INC,SPONSORED ADS,,209320000,2000000,SH
747525103,QUALCOMM INC,COM,,55741000,350000,SH
75513E101,RTX CORPORATION,COM,,85421700,585000,SH
874039100,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,,232152250,1025000,SH
90353T100,UBER TECHNOLOGIES INC,COM,,256575000,2750000,SH
910047109,UNITED AIRLS HLDGS INC,COM,,43796500,550000,SH
91324P102,UNITEDHEALTH GROUP INC,COM,,764326500,2450000,SH
92840M102,VISTRA CORP,COM,,348858000,1800000,SH
963320106,WHIRLPOOL CORP,COM,,26987051,266092,SH
