cusip,issuer,class,put_call,value_usd,shares,sh_type
02079K305,ALPHABET INC,CAP STK CL A,,152944537,531870,SH
02079K107,ALPHABET INC,CAP STK CL C,,611441516,2131498,SH
023135106,AMAZON COM INC,COM,,1742693810,8367474,SH
023135106,AMAZON COM INC,COM,Call,4165400000,20000000,SH
023608102,AMEREN CORP,COM,,137204452,1248221,SH
025537101,AMERICAN ELEC PWR CO INC,COM,,148320035,1131523,SH
125896100,CMS ENERGY CORP,COM,,82140230,1058781,SH
25754A201,DOMINOS PIZZA INC,COM,,895250655,2495194,SH
233331107,DTE ENERGY CO,COM,,298065522,2038473,SH
29364G103,ENTERGY CORP NEW,COM,,193630437,1723304,SH
294429105,EQUIFAX INC,COM,,753515340,4184569,SH
31488V107,FERGUSON ENTERPRISES INC,COMMON STOCK NEW,,559443086,2398367,SH
57636Q104,MASTERCARD INCORPORATED,CL A,,1231411570,2464499,SH
30303M102,META PLATFORMS INC,CL A,,801029487,1400083,SH
30303M102,META PLATFORMS INC,CL A,Call,11442600000,20000000,SH
594918104,MICROSOFT CORP,COM,,1326945067,3584691,SH
594918104,MICROSOFT CORP,COM,Call,22210200000,60000000,SH
65473P105,NISOURCE INC,COM,,209659851,4493353,SH
N6596X109,NXP SEMICONDUCTORS N V,COM,,169942545,863266,SH
723484101,PINNACLE WEST CAP CORP,COM,,388372611,3854815,SH
76131D103,RESTAURANT BRANDS INTL INC,COM,,12711909,172015,SH
76169C100,REXFORD INDL RLTY INC,COM,,118673121,3625821,SH
78409V104,S&P GLOBAL INC,COM,,718247414,1688643,SH
G7997R103,SEAGATE TECHNOLOGY HLDNGS PL,ORD SHS,,209342441,534364,SH
842587107,SOUTHERN CO,COM,,229284322,2375511,SH
874039100,TAIWAN SEMICONDUCTOR MANUFAC,SPONSORED ADS,,652760564,1931530,SH
893641100,TRANSDIGM GROUP INC,COM,,992298075,856197,SH
92826C839,VISA INC,COM CL A,,895005178,2961240,SH
92939U106,WEC ENERGY GROUP INC,COM,,138709594,1198148,SH
958102105,WESTERN DIGITAL CORP,COM,,310055384,1146273,SH
