cusip,issuer,class,put_call,value_usd,shares,sh_type
00724F101,ADOBE INC,COM,,20380,36685,SH
00130H105,AES CORP,COM,,5530,314750,SH
037833100,APPLE INC,COM,,5139,24400,SH
03940C100,ARCELLX INC,COMMON STOCK,,4090,74100,SH
040413106,ARISTA NETWORKS INC,COM,,18321,52275,SH
05961W105,BANCO MACRO SA,SPON ADR B,,15659,273130,SH
06738E204,BARCLAYS PLC,ADR,,22228,2075455,SH
088786108,BICYCLE THERAPEUTICS PLC,SPONSORED ADS,,3850,190200,SH
099502106,BOOZ ALLEN HAMILTON HLDG COR,CL A,,12903,83841,SH
12008R107,BUILDERS FIRSTSOURCE INC,COM,,4067,29385,SH
133131102,CAMDEN PPTY TR,SH BEN INT,,63056,577915,SH
17243V102,CINEMARK HLDGS INC,COM,,8665,400792,SH
19247G107,COHERENT CORP,COM,,260098,3589540,SH
22266T109,COUPANG INC,CL A,,229845,10971140,SH
22663K107,CRINETICS PHARMACEUTICALS IN,COM,,13840,309000,SH
234264109,DAKTRONICS INC,COM,,34786,2493605,SH
254709108,DISCOVER FINL SVCS,COM,,21879,167255,SH
26884L109,EQT CORP,COM,,4475,121000,SH
Y2573F102,FLEX LTD,ORD,,42736,1449155,SH
G3643J108,FLUTTER ENTMT PLC,SHS,,61175,335076,SH
35671D857,FREEPORT-MCMORAN INC,CL B,,56042,1153135,SH
36828A101,GE VERNOVA INC,COM,,50950,297068,SH
37950E259,GLOBAL X FDS,GB MSCI AR ETF,,16020,282000,SH
399909100,GRUPO FINANCIERO GALICIA S.A,SPONSORED ADR,,14539,475763,SH
G4701H109,IHS HOLDING LIMITED,ORD SHS,,2465,770310,SH
457669307,INSMED INC,COM PAR $.01,,1340,20000,SH
00534A102,INVIVYD INC,COM,,629,571425,SH
46266C105,IQVIA HLDGS INC,COM,,12763,60360,SH
G65163100,JOBY AVIATION INC,COMMON STOCK,,115,22492,SH
49456B101,KINDER MORGAN INC DEL,COM,,134185,6753165,SH
G61188101,LIBERTY GLOBAL LTD,COM CL A,,4798,275275,SH
G61188127,LIBERTY GLOBAL LTD,COM CL C,,4674,261875,SH
538034109,LIVE NATION ENTERTAINMENT IN,COM,,9665,103100,SH
558256103,MADISON SQUARE GARDEN ENTMT,COM CL A,,23763,694225,SH
58733R102,MERCADOLIBRE INC,COM,,59973,36493,SH
594918104,MICROSOFT CORP,COM,,178999,400490,SH
59522J103,MID-AMER APT CMNTYS INC,COM,,91868,644190,SH
632307104,NATERA INC,COM,,213860,1974880,SH
65249B109,NEWS CORP NEW,CL A,,18852,683800,SH
65249B208,NEWS CORP NEW,CL B,,18052,635850,SH
67080M103,NURIX THERAPEUTICS INC,COM,,922,44200,SH
67066G104,NVIDIA CORPORATION,COM,,26445,214060,SH
68404L201,OPTION CARE HEALTH INC,COM NEW,,51849,1871818,SH
69608A108,PALANTIR TECHNOLOGIES INC,CL A,,19503,769965,SH
697435105,PALO ALTO NETWORKS INC,COM,,30161,88968,SH
718172109,PHILIP MORRIS INTL INC,COM,,90118,889355,SH
718172109,PHILIP MORRIS INTL INC,COM,Call,97581,963000,SH
81141R100,SEA LTD,SPONSORD ADS,,4778,66900,SH
G7997R103,SEAGATE TECHNOLOGY HLDNGS PL,ORD SHS,,181268,1755278,SH
82686Q101,SILENCE THERAPEUTICS PLC,ADS,,7361,387400,SH
55826T102,SPHERE ENTERTAINMENT CO,CL A,,4292,122411,SH
85205L107,SPRINGWORKS THERAPEUTICS INC,COM,,38475,1021367,SH
86366E106,STRUCTURE THERAPEUTICS INC,SPONSORED ADS,,1480,37700,SH
878742204,TECK RESOURCES LTD,CL B,,69618,1453410,SH
879273209,TELECOM ARGENTINA SA,SPON ADR REP B,,1034,143051,SH
88023U101,TEMPUR SEALY INTL INC,COM,,4881,103100,SH
88080T104,TERAWULF INC,COM,,9301,2090000,SH
89680M101,TRISALUS LIFE SCIENCES INC,COM,,2357,426921,SH
92337F107,VERACYTE INC,COM,,5633,259944,SH
92840M102,VISTRA CORP,COM,,225717,2625231,SH
929740108,WABTEC,COM,,23814,150675,SH
980745103,WOODWARD INC,COM,,166399,954230,SH
984245100,YPF SOCIEDAD ANONIMA,SPON ADR CL D,,12845,638435,SH
98980F104,ZOOMINFO TECHNOLOGIES INC,COMMON STOCK,,75112,5881906,SH
