cusip,issuer,class,put_call,value_usd,shares,sh_type
003881307,ACACIA RESH CORP,ACACIA TCH COM,,294004492,61123595,SH
015857105,ALGONQUIN PWR UTILS CORP,COM,,351143039,57189420,SH
075887109,BECTON DICKINSON & CO,COM,,100075952,636494,SH
090043100,BILL HOLDINGS INC,COM,,269051678,7024848,SH
G1143H101,BITCOIN INFRASTRUCTURE ACQUI,USD CL A ORD SHS,,2976000,300000,SH
G1143H119,BITCOIN INFRASTRUCTURE ACQUI,*W EXP 11/06/203,,44550,149999,SH
094235108,BLOOMIN BRANDS INC,COM,,43097357,7980992,SH
143130102,CARMAX INC,COM,,257852632,6201362,SH
185123106,CLEARWATER ANALYTICS HLDGS I,CL A,,129106083,5459031,SH
343412102,FLUOR CORP,COM,,134647155,2886327,SH
668771108,GEN DIGITAL INC,COM,,147004341,7806922,SH
20459V105,GPGI INC,COM CL A,,85962179,5027028,SH
42226K105,HEALTHCARE RLTY TR,CL A COM,,115893326,6821267,SH
464288513,ISHARES TR,IBOXX HI YD ETF,Put,3000000,3000000,SH
464287507,ISHARES TR,CORE S&P MCP ETF,,393744200,5830656,SH
464287655,ISHARES TR,RUSSELL 2000 ETF,Put,2701661,683100,SH
49177J102,KENVUE INC,COM,,470783576,27307632,SH
513272104,LAMB WESTON HLDGS INC,COM,,258419139,6114982,SH
57667L107,MATCH GROUP INC NEW,COM,,349952089,11395379,SH
65249B208,NEWS CORP NEW,CL B,,73814699,2589081,SH
65249B109,NEWS CORP NEW,CL A,,139735791,5605126,SH
74736K101,QORVO INC,COM,,581341415,7510871,SH
767292105,RIOT PLATFORMS INC,COM,,192130959,15544576,SH
767292105,RIOT PLATFORMS INC,COM,Put,705325,792500,SH
775133101,ROGERS CORP,COM,,62715924,584328,SH
896945201,TRIPADVISOR INC,COM,,114861457,10774996,SH
