cusip,issuer,class,put_call,value_usd,shares,sh_type
04626A103,ASTERA LABS INC,COM,,77407754,584430,SH
023135106,AMAZON COM INC,COM,,191138053,871225,SH
565394103,MAPLEBEAR INC,COM,,105108138,2537618,SH
20717M103,CONFLUENT INC,CLASS A COM,,328428505,11746370,SH
22266T109,COUPANG INC,CL A,,131569862,5985890,SH
79466L302,SALESFORCE INC,COM,,90845819,271725,SH
26603R106,DUOLINGO INC,CL A COM,,9848486,30375,SH
G3643J108,FLUTTER ENTMT PLC,SHS,,98292412,380315,SH
02079K305,ALPHABET INC,CAP STK CL A,,164180837,867305,SH
G0370L116,GRAB HOLDINGS LIMITED,W EXP 12/1/202,,1427065,3502000,SH
79589L106,SAMSARA INC,COM CL A,,63706486,1458148,SH
58733R102,MERCADOLIBRE INC,COM,,61649452,36255,SH
30303M102,META PLATFORMS INC,CL A,,1078618325,1842186,SH
594918104,MICROSOFT CORP,COM,,418751820,993480,SH
595112103,MICRON TECHNOLOGY INC,COM,,51724315,614595,SH
67066G104,NVIDIA CORPORATION,COM,,1053608319,7845769,SH
781154109,RUBRIK INC.,CL A,,107327525,1642098,SH
833445109,SNOWFLAKE INC,CL A,,768700848,4978310,SH
88160R101,TESLA INC,COM,,143415700,355130,SH
874039100,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,,99610006,504380,SH
81764X103,SERVICETITAN INC,SHS CL A,,4114800,40000,SH
90138F102,TWILIO INC,CL A,,63001453,582915,SH
90353T100,UBER TECHNOLOGIES INC,COM,,337115933,5588792,SH
98954M200,ZILLOW GROUP INC,CL C CAP STK,,96319648,1300738,SH
