cusip,issuer,class,put_call,value_usd,shares,sh_type
G6757R121,1RT ACQUISITION CORP.,UNIT 06/26/2030,,263750,25000,SH
00768Y453,ADVISORSHARES TR,PURE US CANNABIS,,4790000,1000000,SH
00768Y453,ADVISORSHARES TR,PURE US CANNABIS,Call,3592500,750000,SH
00768Y453,ADVISORSHARES TR,PURE US CANNABIS,Put,2395000,500000,SH
00123Q104,AGNC INVT CORP,COM,Call,2447500,250000,SH
02079K107,ALPHABET INC,CAP STK CL C,,3044375,12500,SH
023135106,AMAZON COM INC,COM,,1646775,7500,SH
035710839,ANNALY CAPITAL MANAGEMENT IN,COM NEW,Call,5052500,250000,SH
03676C100,ANTERIX INC,COM,,4830750,225000,SH
46264C305,AUTHID INC,COM,,1276000,400000,SH
G0701G125,BTC DEV CORP,UNIT 09/11/2030,,505000,50000,SH
G1827P106,CANTOR EQUITY PARTNERS II IN CL A,ORD SHS,,262750,25000,SH
G1828A108,CANTOR EQUITY PARTNERS III I,SHS CL A,,258000,25000,SH
G1828E100,CANTOR EQUITY PARTNERS IV IN,SHS CL A,,254625,25000,SH
18538R103,CLEARWATER PAPER CORP,COM,,1038000,50000,SH
185634201,CLENE INC,COM NEW,,1506250,250000,SH
20337X109,COMMSCOPE HLDG CO INC,COM,,3870000,250000,SH
21874A106,CORE SCIENTIFIC INC NEW,COM,,13455000,750000,SH
21874A106,CORE SCIENTIFIC INC NEW,COM,Call,34086000,1900000,SH
21873S108,COREWEAVE INC,COM CL A,Call,3421250,25000,SH
254687106,DISNEY WALT CO,COM,,5725000,50000,SH
278768106,ECHOSTAR CORP,CL A,,27680500,362500,SH
278768AB2,ECHOSTAR CORP,NOTE 3.875%11/3,,8610000,3500000,PRN
278768106,ECHOSTAR CORP,CL A,Call,17181000,225000,SH
278768106,ECHOSTAR CORP,CL A,Put,9545000,125000,SH
29280W109,ENERGY VAULT HOLDINGS INC,COM,,15592500,5250000,SH
29280W109,ENERGY VAULT HOLDINGS INC,COM,Call,2598750,875000,SH
G3730U123,FUTURECREST ACQUISITION CORP,UNIT 99/99/9999,,530000,50000,SH
389638107,GRAYSCALE ETHEREUM TRUST ETF,SHS,,7882100,230000,SH
399473206,GROUPON INC,COM NEW,Call,5837500,250000,SH
447324104,HURCO CO,COM,,513596,29517,SH
44812J104,HUT 8 CORP,COM,Put,3481000,100000,SH
46090E103,INVESCO QQQ TR,UNIT SER 1,Put,45027750,75000,SH
Q4982L109,IREN LIMITED,ORDINARY SHARES,Put,2346500,50000,SH
46438F101,ISHARES BITCOIN TRUST ETF,SHS BEN INT,Put,21125000,325000,SH
49177J102,KENVUE INC,COM,,2028750,125000,SH
49177J102,KENVUE INC,COM,Call,6492000,400000,SH
52635N103,LENZ THERAPEUTICS INC,COM,,10480500,225000,SH
N97284108,NEBIUS GROUP N.V.,SHS CLASS A,,29470875,262500,SH
N97284108,NEBIUS GROUP N.V.,SHS CLASS A,Call,2806750,25000,SH
N97284108,NEBIUS GROUP N.V.,SHS CLASS A,Put,5613500,50000,SH
65342K105,NEXTDECADE CORP,COM,Call,1697500,250000,SH
70614W100,PELOTON INTERACTIVE INC,CL A COM,,3375000,375000,SH
G7257A113,PROCAP ACQUISITION CORP,UNIT 05/16/2030,,262500,25000,SH
G7490F119,RENATUS TACTICAL ACQUIS,UNIT 05/15/2030,,286000,25000,SH
G7515A111,REPUBLIC DIGITAL ACQUISITION,UNIT 99/99/9999,,262750,25000,SH
78574H104,SABLE OFFSHORE CORP,COM SHS,,7638750,437500,SH
78574H104,SABLE OFFSHORE CORP,COM SHS,Call,4365000,250000,SH
78574H104,SABLE OFFSHORE CORP,COM SHS,Put,3928500,225000,SH
78462F103,SPDR S&P 500 ETF TR,TR UNIT,Put,99927000,150000,SH
879433829,TELEPHONE & DATA SYS INC,COM NEW,,10791000,275000,SH
879433829,TELEPHONE & DATA SYS INC,COM NEW,Call,8829000,225000,SH
88080T104,TERAWULF INC,COM,,78227000,6850000,SH
88080T104,TERAWULF INC,COM,Call,48535000,4250000,SH
88080T104,TERAWULF INC,COM,Put,29977500,2625000,SH
88160R101,TESLA INC,COM,,6670800,15000,SH
911163103,UNITED NAT FOODS INC,COM,Call,2821500,75000,SH
917313108,USIO INC,COM,,113600,80000,SH
922417100,VEECO INSTRS INC DEL,COM,,546127,17947,SH
934423104,WARNER BROS DISCOVERY INC,COM SER A,Call,4882500,250000,SH
G9675P102,WILLOW LANE ACQUISITION CORP,ORD SHS CL A,,6774300,585000,SH
98379L100,XPEL INC,COM,,496050,15000,SH
