cusip,issuer,class,put_call,value_usd,shares,sh_type
N3168P101,FERROVIAL SE,ORD SHS,,820309341,19095244,SH
02079K107,ALPHABET INC,CAP STK CL C,,2830034493,16927056,SH
02079K305,ALPHABET INC,CAP STK CL A,,999645949,6027410,SH
136375102,CANADIAN NATL RY CO,COM,,4150341855,35437277,SH
13646K108,CANADIAN PACIFIC KANSAS CITY,COM,,4696733365,54913285,SH
369604301,GE AEROSPACE,COM NEW,,9085855306,48180376,SH
594918104,MICROSOFT CORP,COM,,5159550877,11990590,SH
615369105,MOODYS CORP,COM,,6286784100,13246769,SH
78409V104,S&P GLOBAL INC,COM,,5372887780,10400077,SH
92826C839,VISA INC,COM CL A,,4618386566,16797187,SH
