cusip,issuer,class,put_call,value_usd,shares,sh_type
015857105,ALGONQUIN PWR UTILS CORP,COM,,14887275,3345455,SH
02079K305,ALPHABET INC,CAP STK CL A,,121759464,643209,SH
023135106,AMAZON COM INC,COM,,123961712,565029,SH
03831W108,APPLOVIN CORP,COM CL A,Put,45336200,140000,SH
L02235106,ARDAGH METAL PACKAGING S A,SHS,,1200493,398835,SH
16411R208,CHENIERE ENERGY INC,COM NEW,,30167748,140400,SH
G25839104,COCA-COLA EUROPACIFIC PARTNE,SHS,,61396153,799325,SH
191241108,COCA-COLA FEMSA SAB DE CV,SPONSORD ADR REP,,83039152,1066108,SH
126408103,CSX CORP,COM,,56571504,1753068,SH
256746108,DOLLAR TREE INC,COM,,216331921,2886735,SH
300426103,EVERUS CONSTR GROUP,COM,,21217920,322706,SH
343928115,FLYEXCLUSIVE INC,*W EXP 99/99/999,,36150,200832,SH
344419106,FOMENTO ECONOMICO MEXICANO S,SPON ADR UNITS,,34636274,405150,SH
34965K107,FORTREA HLDGS INC,COMMON STOCK,,64918748,3480898,SH
81663L200,GENEDX HOLDINGS CORP,COM CL A,,190134808,2473781,SH
44891N208,IAC INC,COM NEW,,103983362,2410370,SH
452327109,ILLUMINA INC,COM,,227192247,1700159,SH
46438F101,ISHARES BITCOIN TRUST ETF,SHS BEN INT,,62333750,1175000,SH
531229748,LIBERTY MEDIA CORP DEL,COM LBTY LIV S A,,102117816,1534222,SH
531229722,LIBERTY MEDIA CORP DEL,COM LBTY LIV S C,,39432467,579378,SH
552690109,MDU RES GROUP INC,COM,,128101099,7108829,SH
30303M102,META PLATFORMS INC,CL A,,1405224,2400,SH
552953101,MGM RESORTS INTERNATIONAL,COM,,197071113,5687478,SH
594918104,MICROSOFT CORP,COM,,73198112,173661,SH
655844108,NORFOLK SOUTHN CORP,COM,,69807056,297431,SH
67066G104,NVIDIA CORPORATION,COM,,2182213,16250,SH
69608A108,PALANTIR TECHNOLOGIES INC,CL A,Put,75630000,1000000,SH
79466L302,SALESFORCE INC,COM,,1013689,3032,SH
81369Y209,SELECT SECTOR SPDR TR,SBI HEALTHCARE,Put,171962500,1250000,SH
844895102,SOUTHWEST GAS HLDGS INC,COM,,337222920,4769098,SH
78462F103,SPDR S&P 500 ETF TR,TR UNIT,Call,586080000,1000000,SH
34385P108,STANDARD BIOTOOLS INC,COM,,77700,44400,SH
874039100,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,,39666656,200854,SH
88160R101,TESLA INC,COM,,1150944,2850,SH
902681105,UGI CORP NEW,COM,,55353807,1960815,SH
29430C102,VESTIS CORPORATION,COM SHS,,259200045,17007877,SH
98311A105,WYNDHAM HOTELS & RESORTS INC,COM,,3461633,34345,SH
422819102,HEIDRICK & STRUGGLES INTL IN,COM,,24917861,562353,SH
