cusip,issuer,class,put_call,value_usd,shares,sh_type
02079K305,ALPHABET INC,CAP STK CL A,,15971670,65700,SH
023135106,AMAZON COM INC,COM,,7289724,33200,SH
N07059210,ASML HOLDING N V,N Y REGISTRY SHS,,10068136,10400,SH
11135F101,BROADCOM INC,COM,,841271,2550,SH
146869102,CARVANA CO,CL A,,8148384,21600,SH
16935C109,CHIME FINL INC,COM SHS CL A,,4034000,200000,SH
19247G107,COHERENT CORP,COM,,1831240,17000,SH
19260Q107,COINBASE GLOBAL INC,COM CL A,,759353,2250,SH
20717M103,CONFLUENT INC,CLASS A COM,,1617660,81700,SH
35969L108,FULL TRUCK ALLIANCE CO LTD,SPONSORED ADS,,5862440,452000,SH
458140100,INTEL CORP,COM,,4646675,138500,SH
M7S64H106,MONDAY COM LTD,SHS,,11989411,61900,SH
60937P106,MONGODB INC,CL A,,4919523,15850,SH
G6683N103,NU HLDGS LTD,ORD SHS CL A,,27633260,1726000,SH
67066G104,NVIDIA CORPORATION,COM,,12314280,66000,SH
683344105,ONTO INNOVATION INC,COM,,1938300,15000,SH
770700102,ROBINHOOD MKTS INC,COM CL A,,15950252,111400,SH
781154109,RUBRIK INC.,CL A,,5329800,64800,SH
81762P102,SERVICENOW INC,COM,,3911190,4250,SH
833445109,SNOWFLAKE INC,COM SHS,,769126,3410,SH
874039100,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,,9076925,32500,SH
90353T100,UBER TECHNOLOGIES INC,COM,,16752870,171000,SH
92826C839,VISA INC,COM CL A,,4284319,12550,SH
