cusip,issuer,class,put_call,value_usd,shares,sh_type
042068205,ARM HOLDINGS PLC,SPONSORED ADS,,18504000,150000,SH
071734107,BAUSCH HEALTH COS INC,COM,,92690,11500,SH
09061G101,BIOMARIN PHARMACEUTICAL INC,COM,,230077217,3500338,SH
09239BAD1,BLACKLINE INC,NOTE 3/1,,11296680,12000000,PRN
09857LAN8,BOOKING HOLDINGS INC,NOTE 0.750% 5/0,,66081000,25000000,PRN
20717MAB9,CONFLUENT INC,NOTE 1/1,,11253625,12500000,PRN
21900C308,CORMEDIX INC,COM,,23252119,2870632,SH
22822V101,CROWN CASTLE INC,COM,,111181000,1225000,SH
29788T103,E2OPEN PARENT HOLDINGS INC,COM CL A,,72485000,27250000,SH
29786A106,ETSY INC,COM,,264450000,5000000,SH
40415F101,HDFC BANK LTD,SPONSORED ADS,,42799930,670215,SH
43300A203,HILTON WORLDWIDE HLDGS INC,COM,Put,49432000,200000,SH
443201108,HOWMET AEROSPACE INC,COM,,10937000,100000,SH
G4705A100,ICON PLC,SHS,Call,3439244,16400,SH
46090E103,INVESCO QQQ TR,UNIT SER 1,Put,1079973375,2112500,SH
530307305,LIBERTY BROADBAND CORP,COM SER C,,178263800,2384481,SH
571903202,MARRIOTT INTL INC NEW,CL A,Put,55788000,200000,SH
57667L107,MATCH GROUP INC NEW,COM,,394313555,12054832,SH
594972AE1,MICROSTRATEGY INC,NOTE 2/1,,31037550,15000000,PRN
629377508,NRG ENERGY INC,COM NEW,,433056000,4800000,SH
67066G104,NVIDIA CORPORATION,COM,Put,194720500,1450000,SH
682189AS4,ON SEMICONDUCTOR CORP,NOTE 5/0,,12916100,10000000,PRN
718546104,PHILLIPS 66,COM,,88295750,775000,SH
72352L106,PINTEREST INC,CL A,,812000000,28000000,SH
753422AF1,RAPID7 INC,NOTE 0.250% 3/1,,38554745,41500000,PRN
76680RAH0,RINGCENTRAL INC,NOTE 3/1,,16743780,18000000,PRN
G7997W102,SEADRILL 2021 LTD,COM,,144186832,3703746,SH
81369Y506,SELECT SECTOR SPDR TR,ENERGY,Put,514473960,6006000,SH
81369Y605,SELECT SECTOR SPDR TR,FINANCIAL,Put,338310000,7000000,SH
81369Y704,SELECT SECTOR SPDR TR,INDL,Put,395280000,3000000,SH
G8060N102,SENSATA TECHNOLOGIES HLDG PL,SHS,,89050000,3250000,SH
844741108,SOUTHWEST AIRLS CO,COM,,2005987730,59666500,SH
78462F103,SPDR S&P 500 ETF TR,TR UNIT,Put,4219776000,7200000,SH
78464A755,SPDR SER TR,S&P METALS MNG,Put,153225000,2700000,SH
78468R556,SPDR SER TR,S&P OILGAS EXP,Put,52180254,394200,SH
867224107,SUNCOR ENERGY INC NEW,COM,,1879294144,52670800,SH
882508104,TEXAS INSTRS INC,COM,Call,93755000,500000,SH
H8817H100,TRANSOCEAN LTD,REGISTERED SHS,,44513696,11870319,SH
89679M104,TRIPLE FLAG PRECIOUS METAL,COM,,2012588534,133815727,SH
91325V108,UNITI GROUP INC,COM,,55665297,10120963,SH
92189H607,VANECK ETF TRUST,OIL SERVICES ETF,Put,264449250,975000,SH
94419LAR2,WAYFAIR INC,NOTE 3.500%11/1,,19182450,15000000,PRN
958102105,WESTERN DIGITAL CORP,COM,,134167500,2250000,SH
977852AB8,WOLFSPEED INC,NOTE 0.250% 2/1,,3570750,7500000,PRN
977852AD4,WOLFSPEED INC,NOTE 1.875%12/0,,5225875,12500000,PRN
