cusip,issuer,class,put_call,value_usd,shares,sh_type
30303M102,META PLATFORMS INC,CL A,,35048452,60810,SH
67066G104,NVIDIA CORP,COM,,31930590,294617,SH
023135106,AMAZON.COM INC,COM,,31613221,166158,SH
92537N108,VERTIV HOLDINGS CO,COM,,25185093,348824,SH
92840M102,VISTRA CORP,COM,,23105146,196740,SH
11135F101,BROADCOM INC,COM,,22544282,134649,SH
594918104,MICROSOFT CORP,COM,,18011588,47981,SH
03831W108,APPLOVIN CORP,CL A,,13971868,52730,SH
88160R101,TESLA INC,COM,,13061664,50400,SH
46438F101,ISHARES BITCOIN TRUST ETF,ETF,,12638700,270000,SH
82452J109,SHIFT4 PAYMENTS INC,CL A,,12330202,150902,SH
717051076,BAUSCH LOMB CORP,COM,,11764836,811368,SH
855244109,STARBUCKS CORP,COM,,11097903,113140,SH
399909100,GRUPO FINANCIERO GALICIA SA,SPONSORED ADS,,10621214,194992,SH
420682058,ARM HOLDINGS PLC,SPONSORED ADS,,7907159,74044,SH
19247G107,COHERENT CORP,COM,,4647626,71568,SH
144285103,CARPENTER TECHNOLOGY CORP,COM,,4437823,24494,SH
874039100,TAIWAN SEMICONDUCTOR MANUFACTURING CO LTD,SPONSORED ADS,,3735000,22500,SH
46266C105,IQVIA HOLDINGS INC,COM,,2874043,16302,SH
G25457105,CREDO TECHNOLOGY GROUP HOLDING LTD,COM,,2168640,54000,SH
47103J105,JANUX THERAPEUTICS INC,COM,,2073600,76800,SH
57636Q104,MASTERCARD INC,COM,,1699172,3100,SH
69608A108,PALANTIR TECHNOLOGIES INC,COM,,1291320,15300,SH
235851102,DANAHER CORP,COM,,1148000,5600,SH
26818M108,DYNE THERAPEUTICS INC,COM,,1034494,98900,SH
81762P102,SEVICENOW INC,COM,,955368,1200,SH
883556102,THERMO FISHER SCIENTIFIC INC,COM,,771280,1550,SH
75513E101,RTX CORP,COM,,662300,5000,SH
49338L103,KEYSIGHT TECHNOLOGIES INC,COM,,546661,3650,SH
40415F101,HDFC BANK LTD,SPONSORED ADS,,431860,6500,SH
83444M101,SOLVENTUM CORP,COM,,364992,4800,SH
47103N106,JANUS INTERNATIONAL GROUP INC,COM,,283990,39443,SH
