cusip,issuer,class,put_call,value_usd,shares,sh_type
023135106,AMAZON COM INC,COM,,10502079,45499,SH
G0896C103,BBB FOODS INC,CL A COM,,9339851,279720,SH
146869102,CARVANA CO,CL A,,1787513398,4235613,SH
22266T109,COUPANG INC,CL A,,362765298,15377927,SH
316841105,FIGMA INC,CLASS A COM STK,,117074717,3132853,SH
49845K101,KLAVIYO INC,COM SER A,,75226366,2316796,SH
639193101,NAVAN INC,CL A,,274088362,16047328,SH
81764X103,SERVICETITAN INC,SHS CL A,,165315371,1552257,SH
888787108,TOAST INC,CL A,,24158057,680317,SH
922475108,VEEVA SYS INC,CL A COM,,155128331,694926,SH
