cusip,issuer,class,put_call,value_usd,shares,sh_type
10948W103,ACADIAN ASSET MANAGEMENT INC,COM,,34656249,737367,SH
G1151C101,ACCENTURE PLC IRELAND,SHS CLASS A,,33606990,125259,SH
007903107,ADVANCED MICRO DEVICES INC,COM,,3683766,17201,SH
00912X302,AIR LEASE CORP,CL A,,71249889,1109293,SH
014491104,ALEXANDER & BALDWIN INC NEW,COM,,9085233,440176,SH
018802AC2,ALLIANT ENERGY CORP,NOTE 3.875% 3/1,,36438023,35000000,PRN
02005N100,ALLY FINL INC,COM,,76426558,1687493,SH
02079K305,ALPHABET INC,CAP STK CL A,,200027971,639067,SH
023135106,AMAZON COM INC,COM,,544636409,2359572,SH
023135106,AMAZON COM INC,COM,Call,69246000,300000,SH
023939101,AMENTUM HOLDINGS INC,COM,,3169787,109303,SH
026874784,AMERICAN INTL GROUP INC,COM NEW,,15912386,186001,SH
03040WBE4,AMERICAN WTR CAP CORP,NOTE 3.625% 6/1,,9965635,10000000,PRN
03152W109,AMICUS THERAPEUTICS INC,COM,,71200000,5000000,SH
H2927K103,AMRIZE LTD,SHS,,14421351,266667,SH
032654105,ANALOG DEVICES INC,COM,,5803680,21400,SH
033853102,ANDERSEN GROUP INC,CL A,,1623218,62600,SH
037833100,APPLE INC,COM,,113158735,416239,SH
03823U102,APPLIED OPTOELECTRONICS INC,COM,,403539,11576,SH
04626A103,ASTERA LABS INC,COM,,558803,3359,SH
04635X102,ASTRIA THERAPEUTICS INC,COM,,11432806,873400,SH
049468101,ATLASSIAN CORPORATION,CL A,,46496239,286766,SH
05370A108,AVIDITY BIOSCIENCES INC,COM,,60659599,840976,SH
06652K103,BANKUNITED INC,COM,,5780907,129704,SH
086921103,BETA TECHNOLOGIES INC,COM SHS CL A,,7574949,268520,SH
088929104,BGC GROUP INC,CL A,,18849114,2110763,SH
090043AF7,BILL HOLDINGS INC,NOTE 4/0,,83338230,90385000,PRN
090168105,BILLIONTOONE INC,CL A,,1186680,14500,SH
092244102,BLACK ROCK COFFEE BAR INC,CL A,,7526063,338250,SH
09239B109,BLACKLINE INC,COM,,4146750,75000,SH
09581B103,BLUE OWL CAPITAL INC,COM CL A,,17727445,1186576,SH
10922N103,BRIGHTHOUSE FINL INC,COM,,50164435,774262,SH
11135F101,BROADCOM INC,COM,,35433372,102379,SH
12008R107,BUILDERS FIRSTSOURCE INC,COM,,1011203,9828,SH
G16910120,BULLISH,ORD SHS,,4097534,108200,SH
H11356104,BUNGE GLOBAL SA,COM SHS,,7711477,86568,SH
