cusip,issuer,class,put_call,value_usd,shares,sh_type
01609W102,ALIBABA GROUP HLDG LTD,SPONSORED ADS,,4028,47500,SH
02079K305,ALPHABET INC,CAP STK CL A,,3029,16000,SH
025816109,AMERICAN EXPRESS CO,COM,,62326,210000,SH
060505104,BANK AMERICA CORP,COM,,33747,767845,SH
084670108,BERKSHIRE HATHAWAY INC DEL,CL A,,20428,30,SH
084670702,BERKSHIRE HATHAWAY INC DEL,CL B NEW,,63731,140600,SH
233912104,DAILY JOURNAL CORP,COM,,6532,11500,SH
N3167Y103,FERRARI N V,COM,,24744,60000,SH
57636Q104,MASTERCARD INCORPORATED,CL A,,34622,65750,SH
595112103,MICRON TECHNOLOGY INC,COM,,16832,200000,SH
615369105,MOODYS CORP,COM,,12781,27000,SH
03940R107,ARCH RESOURCES INC,CL A,,1144,8100,SH
020764106,ALPHA METALLURGICAL RESOUR I,COM,,1601,8000,SH
81752R100,SERITAGE GROWTH PPTYS,CL A,,2060,500000,SH
