cusip,issuer,class,put_call,value_usd,shares,sh_type
00510N102,ACUREN CORP,COM,,382083200,34360000,SH
00650F109,ADAPTIVE BIOTECHNOLOGIES COR,COM,,222853250,29993708,SH
020002101,ALLSTATE CORP,COM,,352723659,1703403,SH
023135106,AMAZON COM INC,COM,,517832545,2721710,SH
G0260P102,AMER SPORTS INC,COM SHS,,62931375,2354335,SH
03027X100,AMERICAN TOWER CORP NEW,COM,,182522010,838796,SH
00187Y100,API GROUP CORP,COM STK,,770181644,21537518,SH
03831W108,APPLOVIN CORP,COM CL A,,36325532,137093,SH
052769106,AUTODESK INC,COM,,79716529,304494,SH
060505104,BANK AMERICA CORP,COM,,1343667191,32199070,SH
09061G101,BIOMARIN PHARMACEUTICAL INC,COM,,763456171,10800059,SH
09075V102,BIONTECH SE,SPONSORED ADS,,80130250,879972,SH
097023105,BOEING CO,COM,,551086618,3231232,SH
101137107,BOSTON SCIENTIFIC CORP,COM,,239767952,2376764,SH
10806X102,BRIDGEBIO PHARMA INC,COM,,762454314,22055375,SH
133131102,CAMDEN PPTY TR,SH BEN INT,,341068895,2788789,SH
14040H105,CAPITAL ONE FINL CORP,COM,,823184230,4591100,SH
143658300,CARNIVAL CORP,UNIT 99/99/9999,,242344196,12408817,SH
146869102,CARVANA CO,CL A,,533961258,2553861,SH
03073E105,CENCORA INC,COM,,296949786,1067819,SH
169656105,CHIPOTLE MEXICAN GRILL INC,COM,,301589177,6006556,SH
H1467J104,CHUBB LIMITED,COM,,588598139,1949065,SH
126408103,CSX CORP,COM,,502333872,17068769,SH
23331A109,D R HORTON INC,COM,,172522275,1357054,SH
235851102,DANAHER CORPORATION,COM,,92561805,451521,SH
D18190898,DEUTSCHE BANK AG,COM,,356412385,15106082,SH
25809K105,DOORDASH INC,CL A,,339593422,1858037,SH
28036F105,EDGEWISE THERAPEUTICS INC,COM,,10780770,490035,SH
29452E101,EQUITABLE HLDGS INC,COM,,170832228,3279559,SH
N3167Y103,FERRARI NV,COM,,57419953,135397,SH
336433107,FIRST SOLAR INC,COM,,178409292,1411131,SH
G3643J108,FLUTTER ENTMT PLC,SHS,,565884339,2554206,SH
34959J108,FORTIVE CORP,COM,,947689928,12950122,SH
363576109,GALLAGHER ARTHUR J & CO,COM,,230120412,666552,SH
37045V100,GENERAL MTRS CO,COM,,338090393,7188824,SH
37611X209,GINKGO BIOWORKS HOLDINGS INC,CL A NEW,,20389630,3577128,SH
40412C101,HCA HEALTHCARE INC,COM,,408218948,1181360,SH
45258J102,IMMUNOVANT INC,COM,,19052393,1114827,SH
45720N103,INHIBRX BIOSCIENCES INC,COM,,25009993,1787705,SH
45826H109,INTEGER HLDGS CORP,COM,,138929987,1177273,SH
45866F104,INTERCONTINENTAL EXCHANGE IN,COM,,552070553,3200409,SH
461202103,INTUIT,COM,,1047724816,1706420,SH
46625H100,JPMORGAN CHASE & CO.,COM,,532705254,2171648,SH
526057104,LENNAR CORP,CL A,,155128154,1351526,SH
50202M102,LI AUTO INC,SPONSORED ADS,,2419981,96031,SH
55261F104,M & T BK CORP,COM,,133402734,746309,SH
580135101,MCDONALDS CORP,COM,,359361069,1150434,SH
30303M102,META PLATFORMS INC,CL A,,845123008,1466311,SH
59156R108,METLIFE INC,COM,,6769410,84312,SH
59267L107,METSERA INC,COM,,44004179,1616612,SH
594918104,MICROSOFT CORP,COM,,256735978,683918,SH
59522J103,MID-AMER APT CMNTYS INC,COM,,187798695,1120651,SH
61174X109,MONSTER BEVERAGE CORP NEW,COM,,167238456,2857800,SH
64110L106,NETFLIX INC,COM,,698866890,749431,SH
N62509109,NEWAMSTERDAM PHARMA COMPANY,ORDINARY SHARES,,142850591,6978534,SH
654106103,NIKE INC,CL B,,352099755,5546625,SH
67066G104,NVIDIA CORPORATION,COM,,709141937,6543107,SH
68622P109,ORIC PHARMACEUTICALS INC,COM,,36675666,6572700,SH
713317105,PEPGEN INC,COM,,2082820,1482434,SH
N69605108,PHARVARIS N V,COM,,57356967,3653310,SH
718172109,PHILIP MORRIS INTL INC,COM,,510072506,3213460,SH
741623102,PRIMO BRANDS CORPORATION,CLASS A COM SHS,,178284973,5023527,SH
743315103,PROGRESSIVE CORP,COM,,302369582,1068406,SH
747525103,QUALCOMM INC,COM,,220021287,1432337,SH
75120L100,RALLYBIO CORP,COM,,2745482,4194777,SH
758750103,REGAL REXNORD CORPORATION,COM,,310694715,2728983,SH
75886F107,REGENERON PHARMACEUTICALS,COM,,61989006,97739,SH
G76279101,ROIVANT SCIENCES LTD,SHS,,464278758,46013752,SH
778296103,ROSS STORES INC,COM,,552214966,4321269,SH
G7709Q104,ROYALTY PHARMA PLC,SHS CLASS A,,328855421,10563939,SH
78351F107,RYAN SPECIALTY HOLDINGS INC,CL A,,70611520,955889,SH
78781J109,SAILPOINT INC,COM,,18943256,1010307,SH
808513105,SCHWAB CHARLES CORP,COM,,1386864607,17716717,SH
81141R100,SEA LTD,SPONSORD ADS,,542850927,4160096,SH
824348106,SHERWIN WILLIAMS CO,COM,,339492994,972230,SH
829401108,SIONNA THERAPEUTICS INC,COM,,30885807,2952754,SH
830566105,SKECHERS U S A INC,CL A,,329374080,5800882,SH
L8681T102,SPOTIFY TECHNOLOGY S A,SHS,,106088136,192877,SH
34385P108,STANDARD BIOTOOLS INC,COM,,63343264,58651170,SH
871607107,SYNOPSYS INC,COM,,301872661,703912,SH
872590104,T-MOBILE US INC,COM,,417639589,1565894,SH
874039100,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,,811615002,4889247,SH
88160R101,TESLA INC,COM,,90727769,350084,SH
881624209,TEVA PHARMACEUTICAL INDS LTD,SPONSORED ADS,,155628597,10125478,SH
89400J107,TRANSUNION,COM,,110956302,1336984,SH
89422G107,TRAVERE THERAPEUTICS INC,COM,,46626442,2601922,SH
89532M101,TREVI THERAPEUTICS INC,COM,,20302812,3227792,SH
90138F102,TWILIO INC,CL A,,25017376,255514,SH
91324P102,UNITEDHEALTH GROUP INC,COM,,1119675893,2137806,SH
902973304,US BANCORP DEL,COM NEW,,1471937054,34863502,SH
92826C839,VISA INC,COM CL A,,744759392,2125091,SH
