cusip,issuer,class,put_call,value_usd,shares,sh_type
02079K107,ALPHABET INC,CAP STK CL C,,245032,1465588,SH
G21810109,CLARIVATE PLC,ORD SHS,,276400,38929635,SH
G25508105,CRH PLC,ORD,,244518,2636602,SH
256677105,DOLLAR GEN CORP NEW,COM,,194832,2303800,SH
26969P108,EAGLE MATLS INC,COM,,143904,500273,SH
31620M106,FIDELITY NATL INFORMATION SV,COM,,81360,971460,SH
34965K107,FORTREA HLDGS INC,COMMON STOCK,,45863,2293167,SH
36165L108,GDS HLDGS LTD,SPONSORED ADS,,86699,4249952,SH
G4412G101,HERBALIFE LTD,COM SHS,,36845,5124526,SH
42703MAF0,HERBALIFE LTD,NOTE 4.250% 6/1,,12557,17129000,PRN
46982L108,JACOBS SOLUTIONS INC,COM,,45904,350681,SH
530307107,LIBERTY BROADBAND CORP,COM SER A,,581,7560,SH
530307305,LIBERTY BROADBAND CORP,COM SER C,,13186,170610,SH
G61188101,LIBERTY GLOBAL LTD,COM CL A,,151871,7194276,SH
G61188127,LIBERTY GLOBAL LTD,COM CL C,,914341,42311011,SH
76131D103,RESTAURANT BRANDS INTL INC,COM,,2041,28294,SH
83444M101,SOLVENTUM CORP,COM SHS,,126890,1820000,SH
87507T101,TAMBORAN RES CORP,COM,,11599,570833,SH
92552V100,VIASAT INC,COM,,145938,12222590,SH
95082P105,WESCO INTL INC,COM,,211319,1258000,SH
G96629103,WILLIS TOWERS WATSON PLC LTD,SHS,,524619,1781206,SH
