cusip,issuer,class,put_call,value_usd,shares,sh_type
015857105,ALGONQUIN PWR UTILS CORP,COM,,29215015,5683855,SH
02079K305,ALPHABET INC,CAP STK CL A,,99465840,643209,SH
023135106,AMAZON COM INC,COM,,107502418,565029,SH
L02235106,ARDAGH METAL PACKAGING S A,SHS,,1204482,398835,SH
16411R208,CHENIERE ENERGY INC,COM NEW,,32488560,140400,SH
191241108,COCA-COLA FEMSA SAB DE CV,SPONSORD ADR REP,,91172510,998713,SH
126408103,CSX CORP,COM,,51592791,1753068,SH
256746108,DOLLAR TREE INC,COM,,241031228,3210753,SH
343928115,FLYEXCLUSIVE INC,*W EXP 99/99/999,,20083,200832,SH
34965K107,FORTREA HLDGS INC,COMMON STOCK,,33785480,4474898,SH
81663L200,GENEDX HOLDINGS CORP,COM CL A,,219090414,2473781,SH
422819102,HEIDRICK & STRUGGLES INTL IN,COM,,42935447,1002462,SH
44891N208,IAC INC,COM NEW,,110732398,2410370,SH
452327109,ILLUMINA INC,COM,,303841099,3829608,SH
45828L108,INTEGRAL AD SCIENCE HLDNG CO,COM,,21101080,2618000,SH
46438F101,ISHARES BITCOIN TRUST ETF,SHS BEN INT,,9209868,196750,SH
464287655,ISHARES TR,RUSSELL 2000 ETF,Call,49872500,250000,SH
464287655,ISHARES TR,RUSSELL 2000 ETF,,1496175,7500,SH
531229748,LIBERTY MEDIA CORP DEL,COM LBTY LIV S A,,68661723,1021144,SH
531229722,LIBERTY MEDIA CORP DEL,COM LBTY LIV S C,,1134054,16643,SH
552690109,MDU RES GROUP INC,COM,,99291428,5871758,SH
30303M102,META PLATFORMS INC,CL A,,1383264,2400,SH
552953101,MGM RESORTS INTERNATIONAL,COM,,168576848,5687478,SH
594918104,MICROSOFT CORP,COM,,65190603,173661,SH
655844108,NORFOLK SOUTHN CORP,COM,,70446532,297431,SH
67066G104,NVIDIA CORPORATION,COM,,1761175,16250,SH
69608A108,PALANTIR TECHNOLOGIES INC,CL A,Put,16880000,200000,SH
816851109,SEMPRA,COM,,75364010,1056110,SH
844895102,SOUTHWEST GAS HLDGS INC,COM,,342421236,4769098,SH
34385P108,STANDARD BIOTOOLS INC,COM,,47952,44400,SH
874039100,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,,51518764,310354,SH
88160R101,TESLA INC,COM,,738606,2850,SH
902681105,UGI CORP NEW,COM,,64844152,1960815,SH
29430C102,VESTIS CORPORATION,COM SHS,,168377982,17007877,SH
