cusip,issuer,class,put_call,value_usd,shares,sh_type
02079K107,ALPHABET INC,CAP STK CL C,,1163018908,3291594,SH
023135106,AMAZON COM INC,COM,,851686063,3573408,SH
032095101,AMPHENOL CORP,CL A,,858094428,4866688,SH
038222105,APPLIED MATLS INC,COM,,376729995,521065,SH
04247X102,ARMSTRONG WORLD INDS INC NEW,COM,,148451705,925394,SH
G25508105,CRH PLC,ORD,,469073662,4383866,SH
25179M103,DEVON ENERGY CORP NEW,COM,,312299039,7558060,SH
29082A107,EMBRAER S.A.,SPONSORED ADS,,215921466,3384349,SH
294429105,EQUIFAX INC,COM,,235094159,1481188,SH
31488V107,FERGUSON ENTERPRISES INC,COMMON STOCK NEW,,238759676,1006024,SH
45841N107,INTERACTIVE BROKERS GROUP IN,COM CL A,,359424369,4129416,SH
512816109,LAMAR ADVERTISING CO,CL A,,170114752,1090619,SH
G54950103,LINDE PLC,SHS,,156125175,300854,SH
57636Q104,MASTERCARD INCORPORATED,CL A,,186688464,363490,SH
58507V107,MEDLINE INC,COM CL A,,649611665,16470884,SH
615369105,MOODYS CORP,COM,,771879399,1704229,SH
67066G104,NVIDIA CORPORATION,COM,,683897616,3417950,SH
767292105,RIOT PLATFORMS INC,COM,,71974655,2628731,SH
78409V104,S&P GLOBAL INC,COM,,143322939,351920,SH
90353T100,UBER TECHNOLOGIES INC,COM,,167385800,2319648,SH
92826C839,VISA INC,COM CL A,,1463159112,4264651,SH
92840M102,VISTRA CORP,COM,,76975683,485253,SH
929160109,VULCAN MATLS CO,COM,,581669447,1971694,SH
