cusip,issuer,class,put_call,value_usd,shares,sh_type
H01301128,ALCON AG,ORD SHS,,681452,7713406,SH
023135106,AMAZON COM INC,COM,,320452,1460648,SH
032654105,ANALOG DEVICES INC,COM,,301807,1267990,SH
09857L108,BOOKING HOLDINGS INC,COM,,400077,69107,SH
099502106,BOOZ ALLEN HAMILTON HLDG COR,CL A,,9375,90033,SH
127387108,CADENCE DESIGN SYSTEM INC,COM,,40616,131807,SH
136375102,CANADIAN NATL RY CO,COM,,1984,19073,SH
217204106,COPART INC,COM,,262082,5340975,SH
294429105,EQUIFAX INC,COM,,236499,911820,SH
303250104,FAIR ISAAC CORP,COM,,280177,153273,SH
N3167Y103,FERRARI N V,COM,,316595,646106,SH
G3643J108,FLUTTER ENTMT PLC,SHS,,847503,2973210,SH
369604301,GE AEROSPACE,COM NEW,,530997,2063006,SH
452327109,ILLUMINA INC,COM,,50945,533954,SH
45866F104,INTERCONTINENTAL EXCHANGE IN,COM,,402103,2191657,SH
461202103,INTUIT,COM,,532267,675783,SH
G54950103,LINDE PLC,SHS,,38451,81953,SH
571748102,MARSH & MCLENNAN COS INC,COM,,389660,1782200,SH
594918104,MICROSOFT CORP,COM,,632983,1272557,SH
615369105,MOODYS CORP,COM,,415093,827554,SH
79466L302,SALESFORCE INC,COM,,127961,469254,SH
883556102,THERMO FISHER SCIENTIFIC INC,COM,,10715,26427,SH
92826C839,VISA INC,COM CL A,,583480,1643373,SH
941848103,WATERS CORP,COM,,274815,787346,SH
98978V103,ZOETIS INC,CL A,,235629,1510926,SH
