cusip,issuer,class,put_call,value_usd,shares,sh_type
67066G104,NVIDIA CORP,COM,,17182712,92093,SH
30303M102,META PLATFORMS INC,CL A,,15770076,21474,SH
92840M102,VISTRA CORP,COM,,15364830,78424,SH
83444M101,SOLVENTUM CORP,COM,,14984053,205261,SH
023135106,AMAZON.COM INC,COM,,12293944,55991,SH
349381103,FIGURE TECHNOLOGY SOLUTIONS INC,CL A,,10911000,300000,SH
92840M102,VERTIV HOLDINGS CO,COM,,10809421,71652,SH
81725T100,SENSIENT TECHNOLOGIES CORP,COM,,9808264,104510,SH
717051076,BAUSCH LOMB CORP,COM,,9806230,650712,SH
097023105,BOEING CO,COM,,9280690,43000,SH
53626N102,LIONSGATE STUDIOS CORP,COM,,9142058,1324936,SH
11135F101,BROADCOM INC,COM,,8649250,26217,SH
092244102,BLACK ROCK COFFEE BAR INC,CL A,,7635200,320000,SH
75134P600,RAMACO RESOURCES INC,CL A,,7393238,222755,SH
82452J109,SHIFT4 PAYMENTS INC,CL A,,6633412,85703,SH
03831W108,APPLOVIN CORP,CL A,,4311240,6000,SH
594918104,MICROSOFT CORP,COM,,2376873,4589,SH
91332U101,UNITY SOFTWARE INC,COM,,2017976,50399,SH
57636Q104,MASTERCARD INC,COM,,1763311,3100,SH
144285103,CARPENTER TECHNOLOGY CORP,COM,,1573175,6407,SH
399909100,GRUPO FINANCIERO GALICIA SA,SPONSORED ADS,,1515800,55000,SH
235851102,DANAHER CORP,COM,,1110256,5600,SH
81762P102,SEVICENOW INC,COM,,1104336,1200,SH
49338L103,KEYSIGHT TECHNOLOGIES INC,COM,,638458,3650,SH
46266C105,IQVIA HOLDINGS INC,COM,,634779,3342,SH
464287184,ISHARES CHINA LARGE-CAP ETF,ETF,,617100,15000,SH
883556102,THERMO FISHER SCIENTIFIC INC,COM,,582024,1200,SH
855244109,STARBUCKS CORP,COM,,541440,6400,SH
40415F101,HDFC BANK LTD,SPONSORED ADS,,444080,13000,SH
47103N106,JANUS INTERNATIONAL GROUP INC,COM,,389302,39443,SH
