cusip,issuer,class,put_call,value_usd,shares,sh_type
02079K107,ALPHABET INC,CAP STK CL C,,594447896,3240911,SH
023135106,AMAZON COM INC,COM,,752787016,3895405,SH
G0450A105,ARCH CAP GROUP LTD,ORD,,326215708,3233380,SH
09857L108,BOOKING HOLDINGS INC,COM,,440229611,111127,SH
136375102,CANADIAN NATL RY CO,COM,,480395255,4066666,SH
13646K108,CANADIAN PACIFIC KANSAS CITY,COM,,727194448,9236561,SH
15135U109,CENOVUS ENERGY INC,COM,,202950023,10322992,SH
G25508105,CRH PLC,ORD,,295447668,3940353,SH
31946M103,FIRST CTZNS BANCSHARES INC N,CL A,,476845493,283228,SH
336433107,FIRST SOLAR INC,COM,,160040075,709838,SH
337738108,FISERV INC,COM,,407883730,2736740,SH
G3643J108,FLUTTER ENTMT PLC,SHS,,189888550,1041284,SH
369604301,GE AEROSPACE,COM NEW,,377279527,2373275,SH
36266G107,GE HEALTHCARE TECHNOLOGIES I,COMMON STOCK,,573326399,7357885,SH
36828A101,GE VERNOVA INC,COM,,134550967,784508,SH
43300A203,HILTON WORLDWIDE HLDGS INC,COM,,107692392,493549,SH
45104G104,ICICI BANK LIMITED,ADR,,159635605,5540979,SH
45841N107,INTERACTIVE BROKERS GROUP IN,COM CL A,,384151162,3133370,SH
57636Q104,MASTERCARD INCORPORATED,CL A,,186422305,422573,SH
30303M102,META PLATFORMS INC,CL A,,675485886,1339665,SH
594918104,MICROSOFT CORP,COM,,665715935,1489464,SH
743315103,PROGRESSIVE CORP,COM,,320159624,1541378,SH
G7496G103,RENAISSANCERE HLDGS LTD,COM,,415712060,1859926,SH
G8068L108,SHARKNINJA INC,COM SHS,,49377082,657047,SH
90353T100,UBER TECHNOLOGIES INC,COM,,129742449,1785119,SH
92826C839,VISA INC,COM CL A,,670387226,2554148,SH
