cusip,issuer,class,put_call,value_usd,shares,sh_type
00827B106,AFFIRM HLDGS INC,COM CL A,,88155021,1275022,SH
01644J108,ALKAMI TECHNOLOGY INC,COM,,20071582,665945,SH
023135106,AMAZON COM INC,COM,,349485857,1592989,SH
03831W108,APPLOVIN CORP,COM CL A,,428681362,1224524,SH
093712107,BLOOM ENERGY CORP,COM CL A,,48568340,2030449,SH
11135F101,BROADCOM INC,COM,,451273231,1637124,SH
146869102,CARVANA CO,CL A,,196383995,582811,SH
15101Q207,CELESTICA INC,COM,,724212243,4639115,SH
16935C109,CHIME FINL INC,COM SHS CL A,,48261062,1398466,SH
171779309,CIENA CORP,COM NEW,,67979518,835848,SH
19247G107,COHERENT CORP,COM,,89940184,1008185,SH
219350105,CORNING INC,COM,,98622343,1875306,SH
22266T109,COUPANG INC,CL A,,106584617,3557564,SH
26142V105,DRAFTKINGS INC NEW,COM CL A,,228995329,5339131,SH
26603R106,DUOLINGO INC,CL A COM,,200409166,488779,SH
29362U104,ENTEGRIS INC,COM,,33883323,420128,SH
G3323L100,FABRINET,SHS,,186880752,634182,SH
42824C109,HEWLETT PACKARD ENTERPRISE C,COM,,39018948,1908017,SH
433313103,HINGE HEALTH INC,CL A,,8980902,173544,SH
443573100,HUBSPOT INC,COM,,83074801,149246,SH
453204109,IMPINJ INC,COM,,98418905,886098,SH
461202103,INTUIT,COM,,68656132,87168,SH
M6191J100,JFROG LTD,ORD SHS,,75197419,1713706,SH
49845K101,KLAVIYO INC,COM SER A,,123723663,3684445,SH
58733R102,MERCADOLIBRE INC,COM,,163513920,62562,SH
30303M102,META PLATFORMS INC,CL A,,459080171,621984,SH
594918104,MICROSOFT CORP,COM,,97333189,195680,SH
M7S64H106,MONDAY COM LTD,SHS,,103551974,329280,SH
60937P106,MONGODB INC,CL A,,88104034,419563,SH
64110L106,NETFLIX INC,COM,,339079768,253209,SH
G6683N103,NU HLDGS LTD,ORD SHS CL A,,244769533,17840345,SH
67066G104,NVIDIA CORPORATION,COM,,567392489,3591319,SH
679295105,OKTA INC,CL A,,43472354,434854,SH
771049103,ROBLOX CORP,CL A,,361049661,3432031,SH
81141R100,SEA LTD,SPONSORD ADS,,225434790,1409496,SH
816850101,SEMTECH CORP,COM,,180192019,3991848,SH
826919102,SILICON LABORATORIES INC,COM,,36586836,248282,SH
82982T106,SITIME CORP,COM,,85829689,402805,SH
86800U302,SUPER MICRO COMPUTER INC,COM NEW,,27274996,556519,SH
874039100,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,,137218287,605847,SH
87305R109,TTM TECHNOLOGIES INC,COM,,98931148,2423595,SH
92537N108,VERTIV HOLDINGS CO,COM CL A,,84362417,656977,SH
