cusip,issuer,class,put_call,value_usd,shares,sh_type
02665T306,AMERICAN HOMES 4 RENT,CL A,,51995685,1563780,SH
03064D108,AMERICOLD REALTY TRUST INC,COM,,94937026,7756293,SH
12769G100,CAESARS ENTERTAINMENT INC NE,COM,,25921704,959175,SH
133131102,CAMDEN PPTY TR,SH BEN INT,,207761632,1945698,SH
15202L107,CENTERSPACE,COM,,12572971,213463,SH
20464U100,COMPASS INC,CL A,,12446500,1550000,SH
29472R108,EQUITY LIFESTYLE PPTYS INC,COM,,21543098,354911,SH
29476L107,EQUITY RESIDENTIAL,SH BEN INT,,1296995,20037,SH
43283X105,HILTON GRAND VACATIONS INC,COM,,27093758,648021,SH
448579102,HYATT HOTELS CORP,COM CL A,,45075407,317589,SH
45378A106,INDEPENDENCE RLTY TR INC,COM,,201624601,12301684,SH
G4253H101,JAMES HARDIE INDS PLC,ORD SHS,,139230449,7247811,SH
46590V100,JBG SMITH PPTYS,COM,,71842892,3228894,SH
48251K100,KKR REAL ESTATE FIN TR INC,COM,,20895048,2321672,SH
529043101,LXP INDUSTRIAL TRUST,COM,,34048000,3800000,SH
55305B101,M/I HOMES INC,COM,,32874111,227597,SH
59001A102,MERITAGE HOMES CORP,COM,,3367995,46500,SH
59522J103,MID-AMER APT CMNTYS INC,COM,,9437783,67543,SH
637870106,NATIONAL STORAGE AFFILIATES,COM SHS BEN IN,,116234854,3846289,SH
65341D102,NEXPOINT RESIDENTIAL TR INC,COM,,17530548,544089,SH
729640102,PLYMOUTH INDL REIT INC,COM,,10996810,492468,SH
74340W103,PROLOGIS INC.,COM,,379748,3316,SH
83001C108,SIX FLAGS ENTERTAINMENT CORP,COM,,6588800,290000,SH
83193G107,SMARTRENT INC,COM CL A,,8553191,6066093,SH
866082100,SUMMIT HOTEL PPTYS INC,COM,,51606000,9400000,SH
867892101,SUNSTONE HOTEL INVS INC NEW,COM,,4546671,485237,SH
87724P106,TAYLOR MORRISON HOME CORP,COM,,91065878,1379577,SH
87266M107,TPG RE FIN TR INC,COM,,59052239,6898626,SH
