cusip,issuer,class,put_call,value_usd,shares,sh_type
023135106,AMAZON COM INC,COM,,308970,1408315,SH
032654105,ANALOG DEVICES INC,COM,,247988,1167224,SH
09857L108,BOOKING HOLDINGS INC,COM,,360061,72470,SH
099502106,BOOZ ALLEN HAMILTON HLDG COR,CL A,,11903,92490,SH
127387108,CADENCE DESIGN SYSTEM INC,COM,,67286,223944,SH
136375102,CANADIAN NATL RY CO,COM,,1116,10992,SH
217204106,COPART INC,COM,,252026,4391462,SH
294429105,EQUIFAX INC,COM,,185084,726246,SH
303250104,FAIR ISAAC CORP,COM,,295856,148602,SH
369604301,GE AEROSPACE,COM NEW,,449175,2693057,SH
452327109,ILLUMINA INC,COM,,66185,495286,SH
45866F104,INTERCONTINENTAL EXCHANGE IN,COM,,388269,2605657,SH
461202103,INTUIT,COM,,373630,594479,SH
55354G100,MSCI INC,COM,,125344,208903,SH
571748102,MARSH & MCLENNAN COS INC,COM,,438165,2062828,SH
594918104,MICROSOFT CORP,COM,,481663,1142735,SH
615369105,MOODYS CORP,COM,,309294,653387,SH
742718109,PROCTER AND GAMBLE CO,COM,,196557,1172423,SH
883556102,THERMO FISHER SCIENTIFIC INC,COM,,163240,313784,SH
92826C839,VISA INC,COM CL A,,555328,1757145,SH
934550203,WARNER MUSIC GROUP CORP,COM CL A,,134044,4323994,SH
941848103,WATERS CORP,COM,,302489,815379,SH
98978V103,ZOETIS INC,CL A,,245362,1505938,SH
G1151C101,ACCENTURE PLC IRELAND,SHS CLASS A,,461360,1311465,SH
G54950103,LINDE PLC,SHS,,53616,128062,SH
H01301128,ALCON AG,ORD SHS,,498585,5876280,SH
N3167Y103,FERRARI N V,COM,,264138,619722,SH
