cusip,issuer,class,put_call,value_usd,shares,sh_type
G037AX101,AMBARELLA INC,SHS,,21329428,301093,SH
04626A103,ASTERA LABS INC,COM,,27888757,167641,SH
05464C101,AXON ENTERPRISE INC,COM,,11765238,20716,SH
12510Q100,CCC INTELLIGENT SOLUTIONS HL,COM,,8550591,1075546,SH
15101Q207,CELESTICA INC,COM,,31668699,107130,SH
185123106,CLEARWATER ANALYTICS HLDGS I,CL A,,29822258,1236412,SH
19247G107,COHERENT CORP,COM,,30992626,167918,SH
G25457105,CREDO TECHNOLOGY GROUP HOLDI,ORDINARY SHARES,,21578608,149966,SH
256163106,DOCUSIGN INC,COM,,10726009,156813,SH
30226D106,EXTREME NETWORKS,COM,,31710392,1904528,SH
Y2573F102,FLEX LTD,ORD,,18927954,313273,SH
40171V100,GUIDEWIRE SOFTWARE INC,COM,,25338717,126057,SH
433313103,HINGE HEALTH INC,CL A,,10839293,233354,SH
45867G101,INTERDIGITAL INC,COM,,17030146,53490,SH
49845K101,KLAVIYO INC,COM SER A,,23693457,729703,SH
52476L109,LEGENCE CORP,CL A,,14412504,334863,SH
538034109,LIVE NATION ENTERTAINMENT IN,COM,,36399203,255433,SH
573874104,MARVELL TECHNOLOGY INC,COM,,32095586,377684,SH
595112103,MICRON TECHNOLOGY INC,COM,,5822364,20400,SH
63947X101,NCINO INC,COM,,29125040,1135922,SH
69608A108,PALANTIR TECHNOLOGIES INC,CL A,,5148529,28965,SH
705573103,PEGASYSTEMS INC,COM,,62039047,1038832,SH
747525103,QUALCOMM INC,COM,,7904563,46212,SH
M87915274,TOWER SEMICONDUCTOR LTD,SHS NEW,,70781246,602804,SH
91332U101,UNITY SOFTWARE INC,COM,,47061015,1065452,SH
M98068105,WIX COM LTD,SHS,,4854883,46731,SH
