cusip,issuer,class,put_call,value_usd,shares,sh_type
023135106,AMAZON COM INC,COM,,617415031,2811928,SH
032095101,AMPHENOL CORP NEW,CL A,,374124836,3023231,SH
03831W108,APPLOVIN CORP,COM CL A,,796960019,1109138,SH
09857L108,BOOKING HOLDINGS INC,COM,,168192660,31151,SH
11135F101,BROADCOM INC,COM,,511166513,1549412,SH
11271J107,BROOKFIELD CORP,CL A LTD VT SH,,698236846,10181348,SH
14040H105,CAPITAL ONE FINL CORP,COM,,546222397,2569491,SH
146869102,CARVANA CO,CL A,,665938377,1765291,SH
171779309,CIENA CORP,COM NEW,,292310454,2006662,SH
26884L109,EQT CORP,COM,,455137618,8361889,SH
29786A106,ETSY INC,COM,,257614179,3880316,SH
G3643J108,FLUTTER ENTMT PLC,SHS,,440267344,1733336,SH
48251W104,KKR & CO INC,COM,,530268902,4080561,SH
50212V100,LPL FINL HLDGS INC,COM,,750453491,2255714,SH
30303M102,META PLATFORMS INC,CL A,,971041299,1322260,SH
594918104,MICROSOFT CORP,COM,,625996960,1208605,SH
G6683N103,NU HLDGS LTD,ORD SHS CL A,,406757248,25406449,SH
718172109,PHILIP MORRIS INTL INC,COM,,748462655,4614443,SH
81141R100,SEA LTD,SPONSORD ADS,,334135914,1869501,SH
855244109,STARBUCKS CORP,COM,,470541308,5561954,SH
874039100,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,,852504796,3052400,SH
87422Q109,TALEN ENERGY CORP,COM,,507272456,1192516,SH
92840M102,VISTRA CORP,COM,,920675297,4699241,SH
929160109,VULCAN MATLS CO,COM,,425938035,1384624,SH
974155103,WINGSTOP INC,COM,,375316542,1491245,SH
